decile_score_threshold,raw_pred_mean4_cutoff,val_n_trades,val_return_pct,val_max_drawdown_pct,val_win_rate_pct,val_mean_trade_ret_pct,val_std_trade_ret_pct,val_sharpe_trade,val_sortino_trade,val_cvar5_trade_ret_pct,val_objective_val,test_n_trades,test_return_pct,test_max_drawdown_pct,test_win_rate_pct,test_mean_trade_ret_pct,test_std_trade_ret_pct,test_sharpe_trade,test_sortino_trade,test_cvar5_trade_ret_pct,test_objective_val
0.11,0.05175788452892344,610,1101.4941528183804,-22.05845670873554,53.278688524590166,1.8710329377049175,7.244214855463616,0.2582796031089245,0.5251753414688253,-11.734216129032257,1090.4649244640127,644,746.3249434689415,-14.944822372369526,53.881987577639755,1.7328222111801241,7.493356958550855,0.23124778664157428,0.4794507463432395,-11.796963636363637,738.8525322827567
0.115,0.05598677198466726,610,1101.4941528183804,-22.05845670873554,53.278688524590166,1.8710329377049175,7.244214855463616,0.2582796031089245,0.5251753414688253,-11.734216129032257,1090.4649244640127,644,746.3249434689415,-14.944822372369526,53.881987577639755,1.7328222111801241,7.493356958550855,0.23124778664157428,0.4794507463432395,-11.796963636363637,738.8525322827567
0.12,0.06030558887729084,610,1101.4941528183804,-22.05845670873554,53.278688524590166,1.8710329377049175,7.244214855463616,0.2582796031089245,0.5251753414688253,-11.734216129032257,1090.4649244640127,644,746.3249434689415,-14.944822372369526,53.881987577639755,1.7328222111801241,7.493356958550855,0.23124778664157428,0.4794507463432395,-11.796963636363637,738.8525322827567
0.125,0.06491479639706174,610,1101.4941528183804,-22.05845670873554,53.278688524590166,1.8710329377049175,7.244214855463616,0.2582796031089245,0.5251753414688253,-11.734216129032257,1090.4649244640127,644,746.3249434689415,-14.944822372369526,53.881987577639755,1.7328222111801241,7.493356958550855,0.23124778664157428,0.4794507463432395,-11.796963636363637,738.8525322827567
0.13,0.06869664767879448,610,1101.4941528183804,-22.05845670873554,53.278688524590166,1.8710329377049175,7.244214855463616,0.2582796031089245,0.5251753414688253,-11.734216129032257,1090.4649244640127,644,746.3249434689415,-14.944822372369526,53.881987577639755,1.7328222111801241,7.493356958550855,0.23124778664157428,0.4794507463432395,-11.796963636363637,738.8525322827567
0.135,0.07295626004031619,609,1098.579867952912,-22.05845670873554,53.03776683087028,1.8581239605911328,7.245383846473575,0.256456248552726,0.5218142260798997,-11.734216129032257,1087.5506395985444,644,746.3249434689415,-14.944822372369526,53.881987577639755,1.7328222111801241,7.493356958550855,0.23124778664157428,0.4794507463432395,-11.796963636363637,738.8525322827567
0.14,0.07629454646299517,609,1098.579867952912,-22.05845670873554,53.03776683087028,1.8581239605911328,7.245383846473575,0.256456248552726,0.5218142260798997,-11.734216129032257,1087.5506395985444,644,746.3249434689415,-14.944822372369526,53.881987577639755,1.7328222111801241,7.493356958550855,0.23124778664157428,0.4794507463432395,-11.796963636363637,738.8525322827567
0.145,0.08047785508068506,609,1098.579867952912,-22.05845670873554,53.03776683087028,1.8581239605911328,7.245383846473575,0.256456248552726,0.5218142260798997,-11.734216129032257,1087.5506395985444,644,746.3249434689415,-14.944822372369526,53.881987577639755,1.7328222111801241,7.493356958550855,0.23124778664157428,0.4794507463432395,-11.796963636363637,738.8525322827567
0.15,0.08406773826527986,611,1086.3477523625882,-22.05845670873551,53.191489361702125,1.892068072013093,7.270530346611427,0.26023797189635944,0.532171726048921,-11.734216129032257,1075.3185240082205,643,787.1917540383029,-15.797393265588976,54.12130637636081,1.7505502457231723,7.43465872691184,0.23545804992858152,0.48753278676808826,-11.718145454545455,779.2930574055084
0.155,0.08706147470577381,622,1085.600800324681,-22.05845670873553,53.37620578778135,1.9026924308681668,7.286564832807791,0.2611233790580282,0.5381386803230452,-11.63061875,1074.5715719703132,643,770.2894996308102,-15.797393265588976,53.96578538102644,1.7333549113530327,7.401253208099619,0.23419748826538217,0.4886544266535719,-11.598642424242424,762.3908029980157
0.16,0.090901921531853,622,1085.600800324681,-22.05845670873553,53.37620578778135,1.9026924308681668,7.286564832807791,0.2611233790580282,0.5381386803230452,-11.63061875,1074.5715719703132,643,770.2894996308102,-15.797393265588976,53.96578538102644,1.7333549113530327,7.401253208099619,0.23419748826538217,0.4886544266535719,-11.598642424242424,762.3908029980157
0.165,0.09370940686188156,622,1085.600800324681,-22.05845670873553,53.37620578778135,1.9026924308681668,7.286564832807791,0.2611233790580282,0.5381386803230452,-11.63061875,1074.5715719703132,643,770.2894996308102,-15.797393265588976,53.96578538102644,1.7333549113530327,7.401253208099619,0.23419748826538217,0.4886544266535719,-11.598642424242424,762.3908029980157
0.17,0.09690777416713121,622,1085.600800324681,-22.05845670873553,53.37620578778135,1.9026924308681668,7.286564832807791,0.2611233790580282,0.5381386803230452,-11.63061875,1074.5715719703132,643,770.2894996308102,-15.797393265588976,53.96578538102644,1.7333549113530327,7.401253208099619,0.23419748826538217,0.4886544266535719,-11.598642424242424,762.3908029980157
0.175,0.1003086744190338,615,1091.0282787168337,-22.05845670873551,53.65853658536586,1.885453482926829,7.295130455175296,0.25845370340008855,0.5276034658886376,-11.799187096774194,1079.999050362466,643,770.2894996308102,-15.797393265588976,53.96578538102644,1.7333549113530327,7.401253208099619,0.23419748826538217,0.4886544266535719,-11.598642424242424,762.3908029980157
0.18,0.10337151801064187,615,1091.0282787168337,-22.05845670873551,53.65853658536586,1.885453482926829,7.295130455175296,0.25845370340008855,0.5276034658886376,-11.799187096774194,1079.999050362466,643,770.2894996308102,-15.797393265588976,53.96578538102644,1.7333549113530327,7.401253208099619,0.23419748826538217,0.4886544266535719,-11.598642424242424,762.3908029980157
0.185,0.10604596327622436,608,1100.7348077528723,-22.05845670873555,54.11184210526315,1.9114044276315787,7.304467710900479,0.26167607323106984,0.5346573667967512,-11.734216129032257,1089.7055793985044,643,770.2894996308102,-15.797393265588976,53.96578538102644,1.7333549113530327,7.401253208099619,0.23419748826538217,0.4886544266535719,-11.598642424242424,762.3908029980157
0.19,0.10805386578186894,608,1100.7348077528723,-22.05845670873555,54.11184210526315,1.9114044276315787,7.304467710900479,0.26167607323106984,0.5346573667967512,-11.734216129032257,1089.7055793985044,643,770.2894996308102,-15.797393265588976,53.96578538102644,1.7333549113530327,7.401253208099619,0.23419748826538217,0.4886544266535719,-11.598642424242424,762.3908029980157
0.195,0.11069821321980128,614,1096.1231380499257,-22.058456708735562,53.90879478827362,1.9236796221498373,7.317313423302311,0.26289424968784225,0.5412037549629003,-11.734216129032257,1085.0939096955578,643,770.2894996308102,-15.797393265588976,53.96578538102644,1.7333549113530327,7.401253208099619,0.23419748826538217,0.4886544266535719,-11.598642424242424,762.3908029980157
0.2,0.11314891665512197,617,1107.4349918519001,-22.05845670873552,54.45705024311182,1.9118040388978927,7.25651748468946,0.2634602676740753,0.5361318189181675,-11.734216129032257,1096.4057634975325,645,903.6078153689834,-13.698713203879064,54.418604651162795,1.773893655813953,7.4077543700502,0.2394644270314719,0.5002816647570112,-11.5772,896.7584587670439
0.205,0.11565917600603916,617,1107.4349918519001,-22.05845670873552,54.45705024311182,1.9118040388978927,7.25651748468946,0.2634602676740753,0.5361318189181675,-11.734216129032257,1096.4057634975325,645,903.6078153689834,-13.698713203879064,54.418604651162795,1.773893655813953,7.4077543700502,0.2394644270314719,0.5002816647570112,-11.5772,896.7584587670439
