timestamp,cash_eur,invested_eur,budget_eur
2025-03-12 09:44:00-04:00,10000.0,0.0,10000.0
2025-03-12 09:45:00-04:00,7500.0,2500.0,10000.0
2025-03-13 09:45:00-04:00,5000.0,5000.0,10000.0
2025-03-13 12:30:28-04:00,2500.0,7500.0,10000.0
2025-03-14 09:30:00-04:00,4985.207100591716,5000.0,9985.207100591717
2025-03-14 09:45:00-04:00,0.0,9985.207100591717,9985.207100591717
2025-03-14 15:36:42-04:00,0.0,9985.207100591717,9985.207100591717
2025-03-17 09:30:00-04:00,5082.890066234503,4985.207100591716,10068.09716682622
2025-03-17 09:45:00-04:00,0.0,10068.09716682622,10068.09716682622
2025-03-18 09:30:00-04:00,5399.1499729234965,5082.890066234503,10482.040039158
2025-03-18 09:45:00-04:00,0.0,10482.040039158,10482.040039158
2025-03-18 11:07:56-04:00,0.0,10482.040039158,10482.040039158
2025-03-19 09:30:00-04:00,4808.608964232127,5399.1499729234965,10207.758937155624
2025-03-19 09:45:00-04:00,0.0,10207.758937155624,10207.758937155624
2025-03-20 09:30:00-04:00,5408.413980354067,4808.608964232127,10217.022944586193
2025-03-20 09:45:00-04:00,0.0,10217.022944586193,10217.022944586193
2025-03-20 10:57:03-04:00,0.0,10217.022944586193,10217.022944586193
2025-03-21 09:30:00-04:00,4774.926484950538,5408.413980354067,10183.340465304605
2025-03-21 09:45:00-04:00,0.0,10183.340465304605,10183.340465304605
2025-03-24 09:30:00-04:00,5831.997681958968,4774.926484950538,10606.924166909506
2025-03-24 09:45:00-04:00,528.5355985042152,10078.388568405291,10606.924166909506
2025-03-25 09:30:00-04:00,4642.94958768815,5303.462083454753,9946.411671142903
2025-03-25 09:45:00-04:00,0.0,9946.411671142903,9946.411671142903
2025-03-26 09:30:00-04:00,5060.463952518137,4642.94958768815,9703.413540206288
2025-03-27 09:30:00-04:00,10328.664207492271,0.0,10328.664207492271
2025-03-27 09:45:00-04:00,5164.3321037461355,5164.3321037461355,10328.664207492271
2025-03-28 09:45:00-04:00,2582.1660518730678,7746.498155619203,10328.664207492271
2025-03-31 09:30:00-04:00,7391.241289011551,2582.1660518730678,9973.40734088462
2025-03-31 09:45:00-04:00,2404.537618569241,7568.869722315378,9973.40734088462
2025-03-31 10:56:15-04:00,0.0,9973.40734088462,9973.40734088462
2025-04-01 09:30:00-04:00,2733.691609597615,7391.241289011551,10124.932898609166
2025-04-01 09:45:00-04:00,202.45838494532336,9922.474513663843,10124.932898609166
2025-04-02 09:30:00-04:00,8923.449618846664,2531.2332246522915,11454.682843498955
2025-04-02 09:45:00-04:00,0.0,11454.682843498955,11454.682843498955
2025-04-03 09:30:00-04:00,2650.631018267966,8923.449618846664,11574.08063711463
2025-04-03 09:45:00-04:00,0.0,11574.08063711463,11574.08063711463
2025-04-04 09:30:00-04:00,12804.997001162106,2650.631018267966,15455.628019430073
2025-04-04 09:45:00-04:00,0.0,15455.628019430073,15455.628019430073
2025-04-07 09:30:00-04:00,2625.3869133320804,12804.997001162108,15430.383914494189
2025-04-07 09:45:00-04:00,0.0,15430.383914494189,15430.383914494189
2025-04-07 12:34:57-04:00,0.0,15430.383914494189,15430.383914494189
2025-04-08 09:30:00-04:00,13254.811880445981,2625.3869133320804,15880.198793778061
2025-04-08 09:45:00-04:00,0.0,15880.198793778061,15880.198793778061
2025-04-08 09:45:55-04:00,0.0,15880.198793778061,15880.198793778061
2025-04-08 11:45:03-04:00,0.0,15880.198793778061,15880.198793778061
2025-04-08 14:31:06-04:00,0.0,15880.198793778061,15880.198793778061
2025-04-09 09:30:00-04:00,2695.040035522523,13254.811880445981,15949.851915968504
2025-04-09 09:45:00-04:00,0.0,15949.851915968502,15949.851915968502
2025-04-09 10:57:04-04:00,0.0,15949.851915968502,15949.851915968502
2025-04-10 09:30:00-04:00,12261.011778701712,2695.040035522523,14956.051814224234
2025-04-10 09:45:00-04:00,8521.998825145653,6434.052989078582,14956.051814224234
2025-04-10 10:03:55-04:00,4782.985871589593,10173.06594263464,14956.051814224233
2025-04-11 09:30:00-04:00,7935.88113186518,7478.025907112117,15413.907038977297
2025-04-11 09:45:00-04:00,114.46380618826515,15299.443232789032,15413.907038977297
2025-04-14 09:30:00-04:00,4031.058734326977,11560.430279232973,15591.489013559949
2025-04-14 09:45:00-04:00,133.18648093698994,15458.30253262296,15591.489013559949
2025-04-15 09:30:00-04:00,12065.928694610073,3897.8722533899872,15963.80094800006
2025-04-15 09:45:00-04:00,93.07798361002779,15870.722964390032,15963.80094800006
2025-04-16 09:30:00-04:00,4135.315876014459,11972.850711000045,16108.166587014504
2025-04-17 09:30:00-04:00,15568.027791918246,0.0,15568.027791918246
2025-04-22 09:45:00-04:00,7784.013895959122,7784.013895959123,15568.027791918244
2025-04-22 13:15:36-04:00,3892.006947979561,11676.020843938684,15568.027791918244
2025-04-23 10:58:56-04:00,0.0,15568.027791918244,15568.027791918244
2025-04-23 11:01:08-04:00,0.0,15568.027791918244,15568.027791918244
2025-04-24 09:30:00-04:00,12121.882622815418,3892.006947979561,16013.889570794978
2025-04-24 09:45:00-04:00,8118.410230116673,7895.479340678306,16013.889570794978
