candidate,arm_gain_pct,trail_drawdown_pct,reentry_mode,val_n_trades,val_n_stopped,val_stop_rate_pct,val_n_reentered,val_reentry_rate_among_stopped_pct,val_baseline_mean_ret_pct,val_strategy_mean_ret_pct,val_delta_mean_ret_pct,val_baseline_win_rate_pct,val_strategy_win_rate_pct,val_delta_win_rate_pct,test_n_trades,test_n_stopped,test_stop_rate_pct,test_n_reentered,test_reentry_rate_among_stopped_pct,test_baseline_mean_ret_pct,test_strategy_mean_ret_pct,test_delta_mean_ret_pct,test_baseline_win_rate_pct,test_strategy_win_rate_pct,test_delta_win_rate_pct
trail_after_2_dd_1_reclaim_entry_else_out,2.0,1.0,reclaim_entry_else_out,763,463,60.68152031454783,445,96.11231101511879,2.9791496671035387,2.090684320870021,-0.8884653462335175,59.37090432503277,56.09436435124508,-3.276539973787685,838,488,58.233890214797135,472,96.72131147540983,1.5601256467780427,1.0665962566443419,-0.4935293901337008,53.22195704057279,51.551312649164686,-1.6706443914081035
trail_after_0.5_dd_2_reclaim_entry_else_close,0.5,2.0,reclaim_entry_else_close,763,573,75.09829619921364,573,100.0,2.9791496671035387,2.0864902438369843,-0.8926594232665543,59.37090432503277,55.04587155963303,-4.32503276539974,838,610,72.79236276849642,610,100.0,1.5601256467780427,1.0032448828610354,-0.5568807639170072,53.22195704057279,51.07398568019092,-2.1479713603818666
trail_after_1_dd_1_reclaim_entry_else_out,1.0,1.0,reclaim_entry_else_out,763,546,71.55963302752293,510,93.4065934065934,2.9791496671035387,2.055062786388729,-0.9240868807148095,59.37090432503277,54.6526867627785,-4.718217562254267,838,598,71.36038186157518,567,94.81605351170569,1.5601256467780427,0.9279216101677871,-0.6322040366102556,53.22195704057279,50.23866348448688,-2.9832935560859113
trail_after_1_dd_0.5_reclaim_entry_else_out,1.0,0.5,reclaim_entry_else_out,763,558,73.13237221494103,534,95.6989247311828,2.9791496671035387,2.0464447575056592,-0.9327049095978794,59.37090432503277,54.521625163827004,-4.849279161205764,838,616,73.50835322195705,590,95.77922077922078,1.5601256467780427,1.016728825209479,-0.5433968215685636,53.22195704057279,50.47732696897375,-2.7446300715990404
trail_after_2_dd_1.5_reclaim_entry_else_out,2.0,1.5,reclaim_entry_else_out,763,455,59.63302752293578,436,95.82417582417582,2.9791496671035387,2.0449435279591883,-0.9342061391443504,59.37090432503277,55.57011795543906,-3.800786369593709,838,470,56.085918854415276,449,95.53191489361701,1.5601256467780427,1.0056138297940878,-0.5545118169839549,53.22195704057279,51.78997613365155,-1.4319809069212397
trail_after_1_dd_1_reclaim_peak_else_close,1.0,1.0,reclaim_peak_else_close,763,546,71.55963302752293,546,100.0,2.9791496671035387,2.0346827672956738,-0.9444668998078649,59.37090432503277,56.618610747051115,-2.7522935779816535,838,598,71.36038186157518,598,100.0,1.5601256467780427,0.8815091438763576,-0.6786165029016851,53.22195704057279,52.02863961813843,-1.1933174224343617
trail_after_1_dd_0.5_reclaim_peak_else_close,1.0,0.5,reclaim_peak_else_close,763,558,73.13237221494103,558,100.0,2.9791496671035387,2.03295663581547,-0.9461930312880686,59.37090432503277,56.618610747051115,-2.7522935779816535,838,616,73.50835322195705,616,100.0,1.5601256467780427,0.9058607179497906,-0.654264928828252,53.22195704057279,51.43198090692124,-1.7899761336515496
trail_after_0.5_dd_1_reclaim_peak_else_close,0.5,1.0,reclaim_peak_else_close,763,613,80.34076015727392,613,100.0,2.9791496671035387,2.020413304675829,-0.9587363624277097,59.37090432503277,55.70117955439057,-3.6697247706421976,838,661,78.8782816229117,661,100.0,1.5601256467780427,0.9070382109206462,-0.6530874358573965,53.22195704057279,52.38663484486874,-0.8353221957040518
trail_after_0.5_dd_0.5_reclaim_peak_else_close,0.5,0.5,reclaim_peak_else_close,763,625,81.91349934469201,625,100.0,2.9791496671035387,2.0177946635177624,-0.9613550035857763,59.37090432503277,55.70117955439057,-3.6697247706421976,838,678,80.90692124105013,678,100.0,1.5601256467780427,0.9340044112399624,-0.6261212355380803,53.22195704057279,51.3126491646778,-1.9093078758949886
trail_after_2_dd_2_reclaim_entry_else_out,2.0,2.0,reclaim_entry_else_out,763,437,57.27391874180865,414,94.73684210526315,2.9791496671035387,1.990812952135744,-0.9883367149677946,59.37090432503277,55.70117955439057,-3.6697247706421976,838,447,53.341288782816235,422,94.40715883668904,1.5601256467780427,0.9879840539532289,-0.5721415928248138,53.22195704057279,50.83532219570406,-2.3866348448687305
trail_after_0.5_dd_0.5_reclaim_entry_else_out,0.5,0.5,reclaim_entry_else_out,763,625,81.91349934469201,588,94.08,2.9791496671035387,1.9892679419939958,-0.9898817251095429,59.37090432503277,53.21100917431193,-6.1598951507208355,838,678,80.90692124105013,637,93.952802359882,1.5601256467780427,0.9754816193403658,-0.5846440274376768,53.22195704057279,49.76133651551313,-3.4606205250596602
trail_after_1_dd_2_reclaim_peak_else_close,1.0,2.0,reclaim_peak_else_close,763,511,66.97247706422019,511,100.0,2.9791496671035387,1.9837217539970373,-0.9954279131065014,59.37090432503277,55.17693315858454,-4.193971166448229,838,552,65.8711217183771,552,100.0,1.5601256467780427,0.7612765264821331,-0.7988491202959096,53.22195704057279,50.47732696897375,-2.7446300715990404
