bonus_fraction,base_alloc_fraction,max_alloc_fraction,max_ticker_weight,raw_pred_mean4_cutoff,n_trades,return_pct,max_drawdown_pct,win_rate_pct,mean_trade_ret_pct,std_trade_ret_pct,sharpe_trade,sortino_trade,cvar5_trade_ret_pct,objective_val,avg_alloc_fraction,p95_alloc_fraction,max_alloc_fraction_realized
0.35,0.25,0.6,0.6,0.7129917140924689,316,2074.466470310773,-17.69444987131088,56.0126582278481,2.963092126582278,8.647478756856295,0.34265387749382353,0.7963396871622985,-12.182712500000001,2065.6192453751173,0.4747203911038598,0.5891903021567921,0.5990991918463995
0.3,0.25,0.55,0.55,0.7129917140924689,336,2068.1802720854107,-15.485442750305388,55.05952380952381,2.768545571428571,8.52991853074423,0.32456881756255385,0.7507487747518,-12.093841176470589,2060.437550710258,0.4425257741434968,0.5400396355587584,0.5492278787254852
0.25,0.25,0.5,0.5,0.7129917140924689,350,1938.3181326807771,-13.49809625224535,54.85714285714286,2.7617603199999996,8.533155248091072,0.3236505418810733,0.7577959764001301,-11.967883333333333,1931.5690845546544,0.4099629381788233,0.4912171205023936,0.49935656560457103
0.2,0.25,0.45,0.45,0.7129917140924689,362,1798.1906996959688,-13.039717730351974,55.80110497237569,2.765215491712707,8.583245139915537,0.3221643383868118,0.7419555406722634,-12.09731052631579,1791.6708408307927,0.3781150827563279,0.44268543779276254,0.44948525248365684
0.15,0.25,0.4,0.4,0.7129917140924689,379,1729.2354497385923,-13.509373881153753,56.464379947229546,2.7888142585751976,8.540208111570117,0.3265510889362243,0.7373010950606602,-12.270631578947368,1722.4807627980153,0.34497892319437373,0.3945565450146702,0.3996139393627426
0.1,0.25,0.35,0.35,0.7129917140924689,435,1641.4259151952435,-13.387478543772048,54.48275862068965,2.461785057471264,8.443206317420904,0.2915699279303234,0.6524540543228236,-12.316359090909089,1634.7321759233575,0.31233006675742786,0.346309260307819,0.3497426262418284
0.05,0.25,0.3,0.3,0.7129917140924689,446,1345.3592813630444,-13.374318755931947,54.035874439461885,2.3969087443946187,8.431877764593985,0.2842674919291878,0.643130005884366,-12.230921739130432,1338.6721219850783,0.2813263219951152,0.29819194934884435,0.2998713131209142
0.0,0.25,0.25,0.25,0.7129917140924689,492,1065.895348343835,-14.052270828991064,54.0650406504065,2.3166264065040645,8.252256121706019,0.2807264307285145,0.6354753742661157,-12.04712,1058.8692129293395,0.25,0.25,0.25
