filing_bucket,trades,alt_extended_fill_rate_pct,baseline_mean_1d,alt_mean_1d,mean_delta_1d,median_delta_1d,win_rate_delta_1d_pct,baseline_mean_3d,alt_mean_3d,mean_delta_3d,median_delta_3d,win_rate_delta_3d_pct,baseline_mean_5d,alt_mean_5d,mean_delta_5d,median_delta_5d,win_rate_delta_5d_pct,baseline_mean_10d,alt_mean_10d,mean_delta_10d,median_delta_10d,win_rate_delta_10d_pct
after_hours,10482,68.91814539210075,1.0866472925222044,1.476007650222937,0.39044841521725965,0.003612230215825074,54.12090535765447,1.2901465287752563,0.39952659350937414,-0.890744772964716,0.012403462551913602,50.21545532892847,1.2626812470023983,0.19310171538005708,-1.068988357979985,0.03680229420738401,50.36930455635492,1.4578650115919627,0.06530353371920093,-1.3923079375515437,0.0003985849346117218,50.0096618357488
pre_market,2243,62.28265715559519,0.8557070246085011,1.3009572914231398,0.4473014998154918,1.5384615384306244e-05,51.72259507829977,0.8885646953405018,0.314671946565291,-0.5681717225486946,-0.008175380417798833,49.551971326164875,1.0756107271095152,0.17157666885070955,-0.9019396028288434,0.04494721883439377,50.31418312387792,0.6120907039711191,-0.0038134682751443452,-0.6129506743700803,0.37063486378309274,51.87358916478555
overall,12725,67.74852652259332,1.0460246340311665,1.4451763242509648,0.40044893812588933,4.239856188376079e-05,53.69903982370534,1.2194301065088757,0.3845722900318673,-0.8339413766311018,0.004285119709760962,50.09861932938856,1.2297409863273532,0.18930826963072006,-1.0395736242032725,0.038217081732551894,50.35959851418635,1.3087373965626987,0.053131228224120065,-1.2549202465092084,0.06922758573584668,50.33824114604059
