ticker,trade_day,bar_count,status
CME,2023-06-28,384,fetched
CME,2023-12-29,377,fetched
CME,2024-01-22,374,fetched
CMG,2021-03-22,191,fetched
CMG,2021-04-28,199,fetched
CMG,2021-09-09,185,fetched
CMG,2022-03-10,264,fetched
CMG,2022-05-23,241,fetched
CMG,2023-12-18,149,fetched
CMMB,2021-03-19,48,fetched
CMMB,2021-12-08,92,fetched
CMMB,2022-03-15,48,fetched
CMMB,2022-03-21,178,fetched
CMMB,2022-05-20,17,fetched
CMMB,2022-05-26,21,fetched
CMP,2022-05-18,323,fetched
CMP,2024-01-24,307,fetched
CMPX,2021-11-09,342,fetched
CMPX,2022-05-16,144,fetched
CMPX,2022-11-11,152,fetched
CMRA,2022-09-30,166,fetched
CMRA,2022-10-03,89,fetched
CMRA,2022-10-17,71,fetched
CMRA,2022-10-19,134,fetched
CMRA,2022-10-25,95,fetched
CMRA,2022-11-09,65,fetched
CMRA,2023-01-09,225,fetched
CMRA,2023-08-03,33,fetched
CMRA,2023-09-13,42,fetched
CMT,2021-03-16,55,fetched
CMT,2021-11-18,33,fetched
CMT,2021-12-13,32,fetched
CMT,2022-03-11,14,fetched
CMT,2022-03-31,16,fetched
CMT,2022-06-16,12,fetched
CMT,2022-09-19,10,fetched
CMT,2022-12-13,18,fetched
CMTG,2022-08-19,249,fetched
CMTG,2022-09-27,346,fetched
CMTL,2022-07-20,179,fetched
CMTL,2022-12-16,183,fetched
CMTL,2023-03-16,141,fetched
CMTL,2023-04-21,169,fetched
CMTL,2023-06-26,268,fetched
CMTL,2023-06-29,214,fetched
CMTV,2022-01-06,7,fetched
CMTV,2022-01-24,6,fetched
CMTV,2022-01-31,7,fetched
CMTV,2022-02-01,8,fetched
CMTV,2022-03-17,1,fetched
CMTV,2022-03-22,4,fetched
CMTV,2022-03-28,1,fetched
CMTV,2022-03-30,1,fetched
CMTV,2022-04-01,1,fetched
CMTV,2022-04-06,1,fetched
CMTV,2022-04-11,2,fetched
CMTV,2022-04-13,0,fetched
CMTV,2022-04-18,3,fetched
CMTV,2022-04-21,0,fetched
CMTV,2022-04-26,0,fetched
CMTV,2022-05-04,1,fetched
CMTV,2022-05-05,0,fetched
CMTV,2022-05-09,5,fetched
CMTV,2022-05-10,1,fetched
CMTV,2022-05-11,6,fetched
CMTV,2022-05-12,1,fetched
CMTV,2022-05-16,1,fetched
CMTV,2022-05-18,0,fetched
CMTV,2022-05-23,4,fetched
CMTV,2022-05-24,1,fetched
CMTV,2022-06-06,1,fetched
CMTV,2022-06-08,1,fetched
CMTV,2022-06-09,0,fetched
CMTV,2022-07-12,7,fetched
CMTV,2022-09-26,3,fetched
CMTV,2022-11-07,0,fetched
CMTV,2022-11-09,0,fetched
CMTV,2022-12-29,0,fetched
CMTV,2023-02-22,0,fetched
CMTV,2023-02-28,0,fetched
CMTV,2023-03-27,0,fetched
CMTV,2023-04-24,5,fetched
CMTV,2023-05-05,3,fetched
CMTV,2023-05-09,0,fetched
CMTV,2023-05-15,3,fetched
CMTV,2023-06-26,4,fetched
CMTV,2023-06-27,1,fetched
CMTV,2023-06-30,2,fetched
CMTV,2023-07-11,0,fetched
CMTV,2023-08-09,2,fetched
CMTV,2023-08-17,11,fetched
CMTV,2023-09-08,2,fetched
CMTV,2023-09-11,2,fetched
CMTV,2023-09-12,3,fetched
CMTV,2023-09-20,0,fetched
CMTV,2023-11-27,1,fetched
CMTV,2023-11-30,3,fetched
CMTV,2023-12-05,1,fetched
CMTV,2023-12-11,1,fetched
CMTV,2023-12-14,3,fetched
CNA,2022-05-12,155,fetched
CNA,2022-09-05,0,fetched
CNA,2022-09-09,155,fetched
CNA,2022-09-16,349,fetched
CNA,2022-09-21,268,fetched
CNC,2022-05-03,398,fetched
CNC,2022-05-04,389,fetched
CNNE,2022-03-09,343,fetched
CNNE,2022-04-12,308,fetched
CNNE,2022-04-15,0,fetched
CNNE,2022-04-19,296,fetched
CNO,2021-08-19,386,fetched
CNO,2022-05-24,386,fetched
CNO,2023-05-22,369,fetched
CNOB,2021-06-16,158,fetched
CNOB,2021-09-20,180,fetched
CNOB,2022-02-22,155,fetched
CNOB,2022-06-17,242,fetched
CNOB,2022-11-15,159,fetched
CNOB,2022-11-18,110,fetched
CNOB,2023-03-13,353,fetched
CNOB,2023-03-16,210,fetched
CNOB,2023-05-30,211,fetched
CNOB,2023-08-17,151,fetched
CNOB,2023-11-20,127,fetched
CNP,2022-11-10,394,fetched
CNR,2021-08-09,357,fetched
CNR,2021-08-19,337,fetched
CNSP,2023-04-21,630,fetched
CNTA,2021-12-01,254,fetched
CNTA,2021-12-03,240,fetched
CNTA,2021-12-07,220,fetched
CNX,2023-06-01,409,fetched
CNXC,2022-01-24,309,fetched
CNXC,2022-04-28,273,fetched
CNXC,2022-05-04,169,fetched
CNXC,2023-07-07,303,fetched
COCO,2021-12-15,319,fetched
COCO,2021-12-20,337,fetched
COCO,2022-03-16,270,fetched
COCO,2022-11-23,233,fetched
COCO,2022-12-16,184,fetched
COCP,2021-08-24,429,fetched
COCP,2023-04-07,0,fetched
CODA,2023-09-29,26,fetched
CODI,2023-03-24,196,fetched
CODI,2023-10-05,213,fetched
CODI,2023-10-11,131,fetched
COEP,2023-08-30,24,fetched
COEP,2024-01-17,78,fetched
COFS,2022-05-12,17,fetched
COFS,2022-05-18,62,fetched
COFS,2022-11-16,7,fetched
COFS,2022-11-29,21,fetched
COFS,2022-12-06,13,fetched
COFS,2023-05-08,7,fetched
COFS,2023-05-09,22,fetched
COFS,2023-05-19,15,fetched
COFS,2023-11-03,46,fetched
COFS,2023-11-08,7,fetched
COFS,2023-11-13,27,fetched
COGT,2022-06-21,392,fetched
COGT,2023-06-14,347,fetched
COHR,2022-09-15,375,fetched
COHR,2023-06-15,438,fetched
COHU,2021-08-13,378,fetched
COIN,2022-05-18,648,fetched
COIN,2022-05-20,659,fetched
COIN,2022-05-27,610,fetched
COIN,2022-08-16,561,fetched
COIN,2022-08-19,748,fetched
COIN,2022-08-26,604,fetched
COIN,2022-09-02,504,fetched
COIN,2022-09-12,664,fetched
COIN,2022-09-16,553,fetched
COIN,2022-09-23,619,fetched
COIN,2022-09-30,587,fetched
COIN,2022-10-07,564,fetched
COIN,2022-10-14,622,fetched
COIN,2022-10-21,595,fetched
COIN,2022-10-28,560,fetched
COIN,2022-11-04,655,fetched
COIN,2022-11-11,704,fetched
COIN,2022-11-18,710,fetched
COIN,2022-11-24,0,fetched
COIN,2022-12-16,662,fetched
COIN,2022-12-23,520,fetched
COIN,2022-12-30,552,fetched
COIN,2023-01-09,683,fetched
COIN,2023-01-13,734,fetched
COIN,2023-01-23,689,fetched
COIN,2023-01-27,661,fetched
COIN,2023-02-03,714,fetched
COIN,2023-02-10,676,fetched
COIN,2023-05-12,596,fetched
COLB,2021-11-30,378,fetched
COLB,2022-06-14,341,fetched
COLB,2023-05-24,392,fetched
COLB,2024-02-05,396,fetched
COLB,2024-02-08,401,fetched
COMP,2021-04-09,388,fetched
COMP,2022-05-19,396,fetched
COMS,2021-08-23,119,fetched
COMS,2021-09-17,132,fetched
COMS,2021-10-05,201,fetched
COMS,2021-12-06,236,fetched
COP,2021-08-10,417,fetched
COP,2023-02-21,411,fetched
COP,2023-02-23,411,fetched
CORT,2021-06-16,374,fetched
COST,2021-12-22,393,fetched
COST,2022-06-08,412,fetched
COTY,2021-05-19,429,fetched
COTY,2021-05-31,0,fetched
COTY,2021-11-17,473,fetched
COTY,2022-05-13,426,fetched
COTY,2022-05-18,424,fetched
COTY,2022-09-07,409,fetched
COTY,2022-11-15,409,fetched
COTY,2022-11-17,419,fetched
COTY,2023-10-03,453,fetched
COTY,2023-10-05,410,fetched
COTY,2023-10-09,398,fetched
COTY,2023-10-11,429,fetched
COUR,2021-04-08,405,fetched
CPF,2023-05-10,169,fetched
CPHC,2022-06-06,17,fetched
CPK,2022-11-30,95,fetched
CPNG,2021-03-16,658,fetched
CPNG,2021-12-03,442,fetched
CPNG,2022-05-20,557,fetched
CPS,2021-08-13,133,fetched
CPS,2022-03-07,403,fetched
CPSS,2021-05-24,57,fetched
CPSS,2021-05-28,35,fetched
CPSS,2021-06-14,11,fetched
CPSS,2021-06-28,22,fetched
CPSS,2021-11-17,58,fetched
CPSS,2021-12-30,159,fetched
CPSS,2022-01-14,73,fetched
CPSS,2022-01-20,77,fetched
CPSS,2022-01-24,115,fetched
CPSS,2022-01-26,93,fetched
CPSS,2022-01-31,108,fetched
CPSS,2022-02-09,271,fetched
CPSS,2022-02-16,94,fetched
CPSS,2022-02-18,146,fetched
CPSS,2022-02-23,116,fetched
CPSS,2022-03-09,128,fetched
CPSS,2022-04-07,102,fetched
CPSS,2022-04-11,108,fetched
CPSS,2022-06-16,206,fetched
CPSS,2022-06-22,178,fetched
CPSS,2022-06-28,134,fetched
CPSS,2022-06-30,119,fetched
CPSS,2022-07-06,137,fetched
CPSS,2022-12-21,74,fetched
CPTP,2023-11-09,1,fetched
CQP,2021-06-10,231,fetched
CQP,2021-09-27,156,fetched
CQP,2021-09-29,255,fetched
CQP,2021-10-05,252,fetched
CQP,2023-03-30,122,fetched
CQP,2023-04-03,120,fetched
CQP,2023-04-05,91,fetched
CRAWA,2022-06-02,1,fetched
CRAWA,2022-06-09,3,fetched
CRAWA,2023-06-19,0,fetched
CRBG,2022-11-14,367,fetched
CRBP,2024-01-31,517,fetched
CRBP,2024-02-07,143,fetched
CRC,2021-03-11,190,fetched
CRC,2021-05-18,384,fetched
CRC,2021-06-09,371,fetched
CRC,2021-06-16,367,fetched
CRC,2021-09-30,361,fetched
CRC,2021-12-23,284,fetched
CRC,2022-09-08,311,fetched
CRCT,2021-05-25,370,fetched
CRCT,2021-05-28,393,fetched
CRCT,2021-06-17,350,fetched
CRCT,2021-06-23,388,fetched
CRCT,2021-06-28,371,fetched
CRCT,2021-07-09,293,fetched
CRCT,2021-07-15,317,fetched
CRCT,2021-07-20,373,fetched
CRCT,2021-07-23,285,fetched
CRCT,2021-08-02,327,fetched
CRCT,2021-08-16,367,fetched
CRCT,2021-08-19,358,fetched
CRCT,2021-08-24,351,fetched
CRCT,2021-08-27,342,fetched
CRCT,2021-09-01,229,fetched
CRCT,2021-09-06,0,fetched
CRCT,2021-09-10,325,fetched
CRCT,2021-09-20,307,fetched
CRCT,2021-09-23,331,fetched
CRCT,2021-09-28,383,fetched
CRCT,2021-10-28,278,fetched
CRCT,2021-11-11,487,fetched
CRCT,2021-11-16,282,fetched
CRCT,2021-11-24,259,fetched
CRCT,2021-11-30,319,fetched
CRCT,2021-12-03,301,fetched
CRCT,2021-12-08,236,fetched
CRCT,2021-12-15,323,fetched
CRCT,2021-12-23,165,fetched
CRCT,2022-01-04,229,fetched
CRCT,2022-01-06,257,fetched
CRCT,2022-01-21,244,fetched
CRCT,2022-01-26,220,fetched
CRCT,2022-01-31,149,fetched
CRCT,2022-02-03,176,fetched
CRCT,2022-02-08,206,fetched
CRCT,2022-02-11,132,fetched
CRCT,2022-02-16,143,fetched
CRCT,2022-02-21,0,fetched
CRCT,2022-02-28,229,fetched
CRCT,2022-03-14,290,fetched
CRCT,2022-03-23,229,fetched
CRCT,2022-03-28,142,fetched
CRCT,2022-03-31,260,fetched
CRCT,2022-04-05,231,fetched
CRCT,2022-04-08,156,fetched
CRCT,2022-04-13,187,fetched
CRCT,2022-04-15,0,fetched
CRCT,2022-04-21,233,fetched
CRCT,2022-04-26,163,fetched
CRCT,2022-05-05,212,fetched
CRCT,2022-05-10,295,fetched
CRCT,2022-11-04,193,fetched
CRCT,2022-11-09,250,fetched
CRCT,2023-12-04,292,fetched
CRDF,2021-03-19,371,fetched
CRDF,2021-03-29,359,fetched
CRDF,2021-09-23,383,fetched
CRDF,2022-09-21,240,fetched
CRDF,2023-12-20,158,fetched
CRDO,2022-02-03,293,fetched
CREX,2021-05-26,336,fetched
CREX,2022-03-30,341,fetched
CREX,2022-04-01,275,fetched
CREX,2022-05-24,45,fetched
CREX,2022-08-24,117,fetched
CRGY,2023-07-25,276,fetched
CRI,2022-05-24,391,fetched
CRI,2022-06-20,0,fetched
CRK,2022-09-08,396,fetched
CRK,2022-09-09,415,fetched
CRK,2022-09-23,419,fetched
CRK,2022-12-12,446,fetched
CRK,2022-12-23,397,fetched
CRL,2022-12-07,308,fetched
CRL,2023-02-27,307,fetched
CRL,2023-08-30,261,fetched
CRMD,2021-05-20,298,fetched
CRMD,2021-11-22,184,fetched
CRMD,2022-05-19,175,fetched
CRMD,2023-05-22,246,fetched
CRMD,2023-12-19,333,fetched
CRMT,2021-08-30,72,fetched
CRMT,2022-12-23,149,fetched
CRMT,2022-12-30,61,fetched
CRMT,2023-05-29,0,fetched
CRMT,2024-02-08,127,fetched
CRNX,2021-04-09,229,fetched
CRNX,2021-10-25,286,fetched
CRNX,2022-04-19,248,fetched
CRNX,2023-06-09,232,fetched
CRON,2022-11-18,400,fetched
CRON,2022-11-22,376,fetched
CRON,2022-11-28,375,fetched
CRON,2022-12-01,400,fetched
CRON,2022-12-05,410,fetched
CRON,2022-12-09,397,fetched
CRON,2022-12-13,414,fetched
CRON,2022-12-15,392,fetched
CRON,2022-12-19,374,fetched
CRON,2023-05-18,395,fetched
CRON,2023-05-23,362,fetched
CRON,2023-05-24,276,fetched
CRON,2023-05-26,353,fetched
CRON,2023-05-31,357,fetched
CRON,2023-06-02,340,fetched
CROX,2022-02-21,0,fetched
CROX,2022-03-07,424,fetched
CROX,2022-03-08,407,fetched
CROX,2022-03-16,417,fetched
CROX,2022-03-18,410,fetched
CROX,2022-05-18,413,fetched
CROX,2022-05-27,415,fetched
CROX,2023-03-16,390,fetched
CROX,2023-08-04,409,fetched
CROX,2023-08-21,395,fetched
CRSR,2022-05-16,380,fetched
CRSR,2022-11-18,342,fetched
CRTG,2022-08-05,7,fetched
CRTG,2022-08-11,17,fetched
CRTG,2022-08-17,30,fetched
CRTO,2022-11-09,276,fetched
CRTO,2023-08-09,280,fetched
CRVS,2023-05-17,465,fetched
CRWD,2022-12-30,454,fetched
CRWD,2023-01-09,469,fetched
CRWS,2023-08-22,27,fetched
CRWS,2023-11-21,25,fetched
CRWS,2023-11-23,0,fetched
CRWS,2023-11-30,18,fetched
CRWS,2023-12-05,19,fetched
CRWS,2023-12-08,34,fetched
CRWS,2023-12-19,24,fetched
CSBB,2022-03-08,0,fetched
CSBB,2022-06-09,1,fetched
CSBB,2022-06-17,1,fetched
CSBB,2022-06-21,9,fetched
CSBB,2022-06-28,0,fetched
CSBB,2022-06-29,1,fetched
CSBB,2022-07-29,2,fetched
CSBB,2022-08-16,0,fetched
CSBB,2022-08-29,1,fetched
CSBB,2022-09-08,2,fetched
CSBB,2022-11-08,0,fetched
CSBB,2022-11-18,3,fetched
CSBB,2022-11-25,0,fetched
CSBB,2022-11-28,8,fetched
CSBB,2023-02-08,2,fetched
CSBB,2023-02-14,4,fetched
CSBB,2023-03-16,3,fetched
CSBB,2023-05-08,0,fetched
CSBB,2023-07-03,0,fetched
CSBB,2023-08-04,0,fetched
CSBB,2023-08-08,0,fetched
CSBB,2023-08-18,0,fetched
CSBB,2023-08-25,0,fetched
CSBB,2024-02-05,0,fetched
CSBR,2023-09-25,27,fetched
CSBR,2023-09-27,14,fetched
CSBR,2023-10-05,6,fetched
CSBR,2023-10-06,7,fetched
CSBR,2023-10-10,12,fetched
CSBR,2023-10-11,21,fetched
CSBR,2023-10-13,9,fetched
CSBR,2023-12-20,30,fetched
CSBR,2023-12-21,49,fetched
CSBR,2023-12-26,16,fetched
CSBR,2024-01-04,44,fetched
CSBR,2024-01-08,13,fetched
CSBR,2024-01-09,16,fetched
CSBR,2024-01-10,36,fetched
CSBR,2024-01-11,26,fetched
CSBR,2024-01-12,36,fetched
CSBR,2024-01-16,24,fetched
CSPI,2022-01-14,12,fetched
CSPI,2022-01-26,15,fetched
CSPI,2022-02-10,20,fetched
CSPI,2022-04-12,6,fetched
CSPI,2022-05-02,10,fetched
CSPI,2022-05-18,9,fetched
CSPI,2022-05-23,10,fetched
CSPI,2022-05-25,7,fetched
CSPI,2022-06-01,9,fetched
CSPI,2022-06-06,16,fetched
CSPI,2022-06-09,5,fetched
CSPI,2022-06-14,10,fetched
CSPI,2022-06-17,8,fetched
CSPI,2022-08-17,13,fetched
CSPI,2022-09-13,15,fetched
CSPI,2022-09-16,7,fetched
CSPI,2022-12-13,9,fetched
CSPI,2022-12-19,14,fetched
CSPI,2023-02-15,37,fetched
CSPI,2023-02-20,0,fetched
CSPI,2023-02-24,8,fetched
CSPI,2023-03-09,19,fetched
CSPI,2023-03-14,13,fetched
CSPI,2023-03-17,10,fetched
CSPI,2023-05-17,26,fetched
CSPI,2023-05-22,15,fetched
CSPI,2023-05-25,32,fetched
CSPI,2023-06-05,21,fetched
CSPI,2023-06-08,10,fetched
CSPI,2023-06-19,0,fetched
CSPI,2023-08-16,13,fetched
CSPI,2023-08-21,27,fetched
CSPI,2023-08-24,17,fetched
CSPI,2023-08-29,62,fetched
CSPI,2023-09-01,37,fetched
CSPI,2023-09-07,66,fetched
CSPI,2023-09-18,117,fetched
CSPI,2023-12-18,38,fetched
CSR,2022-05-09,109,fetched
CSR,2022-05-18,95,fetched
CSR,2022-06-02,82,fetched
CSR,2022-09-27,112,fetched
CSR,2023-05-09,73,fetched
CSTL,2022-12-02,150,fetched
CSTL,2023-06-07,387,fetched
CSV,2021-08-16,134,fetched
CSV,2022-09-02,145,fetched
CSV,2023-01-04,118,fetched
CTBI,2021-05-12,64,fetched
CTBI,2021-08-11,57,fetched
CTBI,2021-08-25,40,fetched
CTBI,2021-09-21,71,fetched
CTBI,2021-11-09,31,fetched
CTBI,2021-11-29,51,fetched
CTBI,2022-06-30,50,fetched
CTBI,2023-01-26,52,fetched
CTBI,2023-02-01,73,fetched
CTBI,2023-03-14,131,fetched
CTBI,2023-04-25,78,fetched
CTBI,2023-04-27,80,fetched
CTBI,2023-06-15,55,fetched
CTBI,2023-09-22,63,fetched
CTGL,2022-10-27,1,fetched
CTHR,2021-03-09,383,fetched
CTHR,2021-03-19,316,fetched
CTHR,2021-06-18,152,fetched
CTHR,2021-09-17,102,fetched
CTHR,2021-09-20,113,fetched
CTHR,2021-11-17,144,fetched
CTHR,2021-11-30,91,fetched
CTHR,2021-12-02,89,fetched
CTHR,2021-12-03,113,fetched
CTHR,2021-12-07,117,fetched
CTHR,2021-12-09,85,fetched
CTHR,2021-12-16,66,fetched
CTHR,2021-12-20,96,fetched
CTHR,2022-02-15,44,fetched
CTHR,2022-03-01,42,fetched
CTHR,2022-03-09,37,fetched
CTHR,2022-03-11,83,fetched
CTHR,2022-03-15,34,fetched
CTHR,2022-03-17,31,fetched
CTHR,2022-05-17,23,fetched
CTHR,2022-05-25,52,fetched
CTHR,2022-05-27,133,fetched
CTHR,2023-11-17,104,fetched
CTHR,2023-12-06,35,fetched
CTHR,2023-12-12,48,fetched
CTKB,2021-07-30,174,fetched
CTKB,2022-02-17,352,fetched
CTKB,2022-02-23,364,fetched
CTKB,2022-02-28,385,fetched
CTKB,2022-03-09,356,fetched
CTKB,2022-03-14,380,fetched
CTKB,2022-03-17,368,fetched
CTLP,2021-12-30,283,fetched
CTLP,2022-02-15,169,fetched
CTLP,2022-02-23,132,fetched
CTLP,2022-05-26,262,fetched
CTM,2022-12-09,148,fetched
CTM,2022-12-21,203,fetched
CTM,2023-02-13,58,fetched
CTM,2023-03-06,65,fetched
CTM,2023-03-13,77,fetched
CTM,2023-03-15,50,fetched
CTM,2023-03-16,26,fetched
CTM,2023-03-20,57,fetched
CTM,2023-03-23,57,fetched
CTM,2023-03-24,43,fetched
CTM,2023-03-28,31,fetched
CTM,2023-03-30,33,fetched
CTM,2023-03-31,54,fetched
CTM,2023-04-03,41,fetched
CTMX,2023-04-03,292,fetched
CTO,2021-05-12,114,fetched
CTO,2021-05-17,52,fetched
CTO,2021-08-23,46,fetched
CTO,2021-12-15,69,fetched
CTO,2022-06-16,142,fetched
CTO,2022-08-03,161,fetched
CTOS,2022-05-19,254,fetched
CTOS,2023-05-17,216,fetched
CTOS,2023-11-15,267,fetched
CTRN,2021-12-16,246,fetched
CTRN,2023-10-09,95,fetched
CTRN,2023-10-12,96,fetched
CTRN,2023-10-17,84,fetched
CTRN,2023-10-31,103,fetched
CTRN,2023-11-30,221,fetched
CTRN,2023-12-01,165,fetched
CTRN,2023-12-05,117,fetched
CTRN,2023-12-20,95,fetched
CTSO,2022-05-10,322,fetched
CTSO,2022-05-13,235,fetched
CTSO,2022-05-18,180,fetched
CTSO,2022-05-19,185,fetched
CTSO,2022-08-29,57,fetched
CTSO,2023-08-09,47,fetched
CUBI,2022-05-11,288,fetched
CUE,2022-04-05,317,fetched
CUE,2022-05-25,285,fetched
CUE,2022-06-01,265,fetched
CUEN,2022-06-20,0,fetched
CUK,2022-05-27,460,fetched
CUK,2023-10-12,402,fetched
CUK,2023-10-23,418,fetched
CULL,2021-07-16,47,fetched
CULL,2022-08-26,11,fetched
CULL,2022-08-30,9,fetched
CULP,2021-12-08,71,fetched
CULP,2022-03-07,75,fetched
CULP,2022-07-19,108,fetched
CULP,2022-07-21,57,fetched
CULP,2022-12-15,36,fetched
CULP,2022-12-19,23,fetched
CULP,2023-03-08,20,fetched
CULP,2023-03-09,13,fetched
CULP,2023-03-13,29,fetched
CULP,2023-03-15,60,fetched
CULP,2023-03-16,11,fetched
CULP,2023-07-11,11,fetched
CULP,2023-07-25,21,fetched
CULP,2023-09-13,39,fetched
CULP,2023-09-21,11,fetched
CULP,2023-12-28,41,fetched
CULP,2024-01-01,0,fetched
CURV,2022-12-20,149,fetched
CVBF,2023-03-16,377,fetched
CVBF,2023-08-10,364,fetched
CVBF,2023-11-02,378,fetched
CVBF,2023-11-03,383,fetched
CVGW,2023-07-18,147,fetched
CVKD,2023-03-17,37,fetched
CVKD,2023-03-23,31,fetched
CVKD,2023-10-09,16,fetched
CVLG,2022-05-30,0,fetched
CVM,2021-06-29,600,fetched
CVNA,2022-03-09,424,fetched
CVNA,2022-05-19,531,fetched
CVNA,2022-06-15,551,fetched
CVNA,2022-11-09,608,fetched
CVRX,2021-07-07,147,fetched
CVRX,2021-08-17,117,fetched
CVRX,2021-11-22,201,fetched
CVRX,2022-02-24,102,fetched
CVRX,2022-03-01,71,fetched
CVRX,2022-05-03,224,fetched
CVRX,2022-05-24,114,fetched
CVRX,2022-05-27,87,fetched
CVS,2022-02-14,426,fetched
CVS,2023-11-06,405,fetched
CVU,2022-11-30,107,fetched
CVV,2021-06-16,46,fetched
CVV,2022-09-28,51,fetched
CVV,2022-10-31,26,fetched
CVV,2022-12-08,11,fetched
CVV,2023-01-11,166,fetched
CVV,2023-08-24,15,fetched
CVV,2023-11-17,44,fetched
CVV,2023-12-04,38,fetched
CWAN,2021-11-10,228,fetched
CWAN,2021-11-15,221,fetched
CWAN,2021-11-18,209,fetched
CWAN,2021-11-23,281,fetched
CWAN,2022-01-17,0,fetched
CWAN,2022-01-21,300,fetched
CWAN,2022-02-03,218,fetched
CWAN,2022-02-04,279,fetched
CWAN,2022-02-08,192,fetched
CWAN,2022-02-28,207,fetched
CWAN,2022-03-07,306,fetched
CWAN,2022-03-16,286,fetched
CWAN,2022-03-18,291,fetched
CWAN,2022-06-09,280,fetched
CWAN,2022-06-13,343,fetched
CWBC,2021-06-04,6,fetched
CWBC,2021-08-17,6,fetched
CWBC,2021-08-20,3,fetched
CWBC,2021-08-27,4,fetched
CWBC,2021-08-30,6,fetched
CWBC,2021-08-31,7,fetched
CWBC,2021-09-10,8,fetched
CWBC,2021-09-16,4,fetched
CWBC,2021-09-20,4,fetched
CWBC,2021-11-26,6,fetched
CWBC,2021-12-03,10,fetched
CWBC,2022-05-05,1,fetched
CWBC,2022-06-06,3,fetched
CWBC,2022-06-15,4,fetched
CWBC,2022-08-11,1,fetched
CWBC,2022-12-06,4,fetched
CWBC,2023-05-05,5,fetched
CWBC,2023-05-11,3,fetched
CWBC,2023-05-19,0,fetched
CWBC,2023-06-06,2,fetched
CWBC,2023-11-17,13,fetched
CWD,2023-08-31,36,fetched
CWD,2023-09-06,21,fetched
CWEN,2021-06-14,373,fetched
CWEN,2021-06-17,354,fetched
CWEN,2021-08-13,272,fetched
CWEN,2021-09-03,300,fetched
CWEN,2023-04-05,381,fetched
CWGL,2022-06-01,1,fetched
CWGL,2022-11-16,19,fetched
CWGL,2023-08-22,15,fetched
CWGL,2023-08-25,14,fetched
CWGL,2023-11-28,15,fetched
CWH,2022-05-20,395,fetched
CXDO,2022-12-08,21,fetched
CXDO,2022-12-09,27,fetched
CXDO,2022-12-20,28,fetched
CXDO,2023-05-22,43,fetched
CXDO,2023-05-23,30,fetched
CXDO,2023-05-24,15,fetched
CXDO,2023-05-25,25,fetched
CXDO,2023-05-30,34,fetched
CXDO,2023-06-13,27,fetched
CXDO,2023-06-15,66,fetched
CXDO,2023-06-19,0,fetched
CXDO,2023-09-26,106,fetched
CXM,2022-04-13,352,fetched
CXT,2023-08-28,212,fetched
CXW,2022-03-09,303,fetched
CYAN,2023-09-08,21,fetched
CYAN,2023-09-11,9,fetched
CYAN,2023-09-13,24,fetched
CYAN,2023-09-15,17,fetched
CYAN,2023-09-18,12,fetched
CYAN,2023-12-04,13,fetched
CYAN,2023-12-20,64,fetched
CYH,2022-06-03,395,fetched
CYH,2023-11-02,387,fetched
CYN,2023-04-05,31,fetched
CZFS,2022-03-11,2,fetched
CZFS,2022-04-27,4,fetched
CZFS,2022-05-09,3,fetched
CZFS,2022-12-13,0,fetched
CZFS,2023-02-22,45,fetched
CZFS,2023-03-14,40,fetched
CZFS,2023-03-20,85,fetched
CZFS,2023-08-07,20,fetched
CZFS,2023-10-31,20,fetched
CZNC,2021-03-08,75,fetched
CZNC,2021-04-07,45,fetched
CZNC,2021-05-10,63,fetched
CZNC,2021-05-24,43,fetched
CZNC,2021-06-08,37,fetched
CZNC,2021-07-09,92,fetched
CZNC,2021-07-29,51,fetched
CZNC,2021-08-09,69,fetched
CZNC,2021-08-17,59,fetched
CZNC,2021-09-07,52,fetched
CZNC,2021-09-17,79,fetched
CZNC,2021-10-12,8,fetched
CZNC,2021-11-08,38,fetched
CZNC,2021-11-15,27,fetched
CZNC,2021-12-06,32,fetched
CZNC,2021-12-07,25,fetched
CZNC,2022-01-13,23,fetched
CZNC,2022-02-07,33,fetched
CZNC,2022-02-11,33,fetched
CZNC,2022-03-07,33,fetched
CZNC,2022-04-11,28,fetched
CZNC,2022-04-26,92,fetched
CZNC,2022-05-09,67,fetched
CZNC,2022-05-23,25,fetched
CZNC,2022-06-06,18,fetched
CZNC,2022-07-11,15,fetched
CZNC,2022-07-27,17,fetched
CZNC,2022-08-08,15,fetched
CZNC,2022-09-06,19,fetched
CZNC,2022-10-11,8,fetched
CZNC,2022-11-08,24,fetched
CZNC,2022-11-16,22,fetched
CZNC,2022-12-05,20,fetched
CZNC,2023-01-09,15,fetched
CZNC,2023-02-06,19,fetched
CZNC,2023-03-07,16,fetched
CZNC,2023-04-12,32,fetched
CZNC,2023-05-08,26,fetched
CZNC,2023-06-05,40,fetched
CZNC,2023-07-10,7,fetched
CZNC,2023-08-07,23,fetched
CZNC,2023-09-06,62,fetched
CZNC,2023-10-11,29,fetched
CZNC,2023-11-06,18,fetched
CZNC,2023-12-11,28,fetched
CZNC,2024-01-09,32,fetched
CZNC,2024-02-05,27,fetched
CZR,2022-03-10,398,fetched
CZR,2022-05-11,430,fetched
CZR,2022-06-16,425,fetched
CZR,2022-06-21,426,fetched
CZR,2022-11-08,408,fetched
CZR,2023-05-09,421,fetched
CZR,2023-11-14,429,fetched
CZWI,2022-08-04,6,fetched
CZWI,2022-11-11,7,fetched
