timestamp,cash_eur,invested_eur,budget_eur
2025-03-12 09:44:00-04:00,10000.0,0.0,10000.0
2025-03-12 09:45:00-04:00,8333.333333333334,1666.6666666666667,10000.0
2025-03-13 09:45:00-04:00,5000.0,5000.0,10000.0
2025-03-14 09:30:00-04:00,6578.549848942598,3333.3333333333335,9911.883182275931
2025-03-14 09:45:00-04:00,2861.593655589124,7050.289526686807,9911.883182275931
2025-03-17 09:30:00-04:00,6060.318288014287,3716.956193353474,9777.27448136776
2025-03-17 09:45:00-04:00,4430.77254111966,5346.501940248101,9777.27448136776
2025-03-18 09:30:00-04:00,8280.684934309988,1629.5457468946267,9910.230681204614
2025-03-18 09:45:00-04:00,4564.348428858257,5345.882252346357,9910.230681204614
2025-03-19 09:30:00-04:00,6084.888639868379,3716.33650545173,9801.22514532011
2025-03-19 09:45:00-04:00,2409.4292103733383,7391.795934946771,9801.22514532011
2025-03-20 09:30:00-04:00,6148.433246577196,3675.459429495041,9823.892676072237
2025-03-20 09:45:00-04:00,2464.473493050107,7359.41918302213,9823.892676072237
2025-03-21 09:30:00-04:00,6128.575234233835,3683.9597535270887,9812.534987760922
2025-03-21 09:45:00-04:00,2857.7302383135266,6954.804749447396,9812.534987760922
2025-03-24 09:30:00-04:00,6777.517258224991,3270.8449959203076,10048.362254145299
2025-03-24 09:45:00-04:00,3428.0631735098905,6620.299080635407,10048.362254145297
2025-03-25 09:30:00-04:00,6276.107855753238,3349.4540847150997,9625.561940468338
2025-03-25 09:45:00-04:00,2666.522128077612,6959.039812390727,9625.561940468338
2025-03-26 09:30:00-04:00,5862.508332861422,3609.585727675627,9472.094060537049
2025-03-26 09:45:00-04:00,4283.82598943858,5188.268071098469,9472.094060537049
2025-03-27 09:30:00-04:00,8280.265319242362,1578.6823434228415,9858.947662665203
2025-03-27 09:45:00-04:00,6637.107375464829,3221.8402872003753,9858.947662665203
2025-03-31 09:30:00-04:00,9812.797004013853,0.0,9812.797004013853
2025-03-31 09:45:00-04:00,6541.864669342569,3270.9323346712845,9812.797004013853
2025-03-31 10:56:15-04:00,6132.998127508658,3679.798876505195,9812.797004013853
2025-04-01 09:45:00-04:00,4497.531960173016,5315.265043840837,9812.797004013853
2025-04-02 09:30:00-04:00,8476.726048138427,1635.4661673356422,10112.19221547407
2025-04-02 09:45:00-04:00,4684.653967335651,5427.538248138419,10112.19221547407
2025-04-03 09:30:00-04:00,6397.264765205993,3792.0720808027763,10189.33684600877
2025-04-04 09:30:00-04:00,12606.836295485607,0.0,12606.836295485607
2025-04-04 09:45:00-04:00,7879.272684678504,4727.563610807103,12606.836295485607
2025-04-07 09:45:00-04:00,3151.7090738714014,9455.127221614206,12606.836295485607
2025-04-08 09:30:00-04:00,8317.747700384201,4727.563610807103,13045.311311191304
2025-04-08 09:45:00-04:00,3425.7559586874627,9619.555352503841,13045.311311191304
2025-04-09 09:30:00-04:00,8343.366461509537,4891.991741696739,13235.358203206277
2025-04-09 09:45:00-04:00,3931.580393774111,9303.777809432166,13235.358203206277
2025-04-09 10:57:04-04:00,3380.107135307183,9855.251067899093,13235.358203206277
2025-04-10 09:30:00-04:00,8061.866999791662,4963.259326202354,13025.126325994017
2025-04-10 10:03:55-04:00,5891.012612125993,7134.113713868023,13025.126325994017
2025-04-11 09:30:00-04:00,11429.282029182643,2170.8543876656695,13600.136416848312
2025-04-11 09:45:00-04:00,6329.230872864527,7270.905543983787,13600.136416848312
2025-04-14 09:45:00-04:00,4062.5414700564747,9537.594946791838,13600.136416848312
2025-04-15 09:30:00-04:00,12127.924211613392,2266.689402808052,14394.613614421443
2025-04-15 09:45:00-04:00,9728.82194254315,4665.791671878293,14394.613614421443
2025-04-16 09:30:00-04:00,12079.462804714463,2399.1022690702407,14478.565073784705
2025-04-17 09:30:00-04:00,14313.064679548343,0.0,14313.064679548343
2025-04-22 09:45:00-04:00,9542.043119698896,4771.021559849448,14313.064679548344
2025-04-23 10:58:56-04:00,7156.532339774172,7156.532339774172,14313.064679548344
2025-04-23 11:01:08-04:00,4771.021559849449,9542.043119698896,14313.064679548344
2025-04-24 09:30:00-04:00,9508.927347910583,4771.021559849448,14279.94890776003
2025-04-25 09:30:00-04:00,14273.55972330648,0.0,14273.55972330648
2025-04-28 09:45:00-04:00,11894.6331027554,2378.92662055108,14273.55972330648
2025-04-29 09:45:00-04:00,6542.048206515471,7731.51151679101,14273.55972330648
2025-04-30 09:30:00-04:00,9611.436163992857,5352.5848962399305,14964.021060232788
2025-05-01 09:30:00-04:00,14833.9235106714,0.0,14833.9235106714
2025-05-01 10:26:24-04:00,12361.6029255595,2472.3205851119,14833.9235106714
2025-05-06 09:30:00-04:00,14857.638816044177,0.0,14857.638816044177
2025-05-06 09:45:00-04:00,12381.365680036814,2476.2731360073626,14857.638816044177
2025-05-07 09:45:00-04:00,7428.819408022087,7428.819408022087,14857.638816044175
2025-05-07 12:24:34-04:00,6809.751124020247,8047.887692023929,14857.638816044175
2025-05-08 09:30:00-04:00,9391.898170830775,5571.614556016566,14963.51272684734
2025-05-08 09:45:00-04:00,3780.5808982630224,11182.931828584318,14963.51272684734
2025-05-09 09:30:00-04:00,9702.049660390625,5611.317272567752,15313.366932958377
2025-05-12 09:30:00-04:00,16034.718976510136,0.0,16034.718976510136
2025-05-12 09:45:00-04:00,13362.265813758446,2672.4531627516894,16034.718976510136
2025-05-13 09:45:00-04:00,7349.246197567144,8685.47277894299,16034.718976510136
2025-05-14 09:30:00-04:00,11710.618553098628,6013.019616191301,17723.63816928993
2025-05-14 09:45:00-04:00,5802.739163335316,11920.899005954612,17723.63816928993
2025-05-15 09:30:00-04:00,12498.833785577546,5907.87938976331,18406.713175340858
2025-05-15 09:45:00-04:00,5596.316344824725,12810.396830516132,18406.713175340858
2025-05-16 09:30:00-04:00,11886.490488123301,6902.517440752821,18789.007928876123
2025-05-16 09:45:00-04:00,4840.612514794754,13948.395414081368,18789.007928876123
2025-05-19 09:30:00-04:00,12063.298811810506,7045.877973328546,19109.176785139054
2025-05-19 09:45:00-04:00,4897.357517383361,14211.81926775569,19109.17678513905
2025-05-20 09:30:00-04:00,11845.530888694533,7165.941294427145,19011.472183121678
2025-05-20 09:45:00-04:00,4716.2288200239045,14295.243363097776,19011.47218312168
2025-05-21 09:30:00-04:00,12176.019907852578,7129.3020686706295,19305.321976523206
2025-05-21 09:45:00-04:00,4936.524166656376,14368.797809866832,19305.321976523206
2025-05-22 09:30:00-04:00,11545.36637687541,7239.495741196202,18784.862118071615
2025-05-22 09:45:00-04:00,4501.043082598556,14283.819035473058,18784.862118071615
2025-05-23 09:30:00-04:00,12348.731943104647,7044.323294276855,19393.0552373815
2025-05-23 09:45:00-04:00,5076.336229086585,14316.719008294918,19393.055237381504
2025-05-27 09:30:00-04:00,11909.403451859529,7272.395714018063,19181.799165877594
2025-05-27 09:45:00-04:00,8712.436924213263,10469.362241664328,19181.799165877594
2025-05-27 15:39:21-04:00,5515.470396566998,13666.328769310594,19181.799165877594
2025-05-28 09:30:00-04:00,12805.315669377653,6393.933055292531,19199.248724670186
2025-05-28 09:45:00-04:00,5605.597397626333,13593.651327043852,19199.248724670186
2025-05-29 09:30:00-04:00,11972.121004676083,7199.71827175132,19171.839276427403
2025-05-29 09:45:00-04:00,5581.507912533616,13590.331363893787,19171.839276427403
2025-05-30 09:30:00-04:00,13446.138969752039,6390.613092142467,19836.752061894505
2025-05-30 12:50:03-04:00,10140.013626102955,9696.73843579155,19836.752061894505
2025-06-02 09:30:00-04:00,16766.799362833113,3306.1253436490842,20072.924706482198
2025-06-02 09:45:00-04:00,13421.311911752748,6651.61279472945,20072.924706482198
