strategy,split,n_trades,return_pct,max_drawdown_pct,win_rate_pct,mean_trade_ret_pct,std_trade_ret_pct,sharpe_trade,sortino_trade,cvar5_trade_ret_pct,objective_val
fixed_cap_allocation,validation,510,5200.37119050303,-12.105165833506671,60.0,3.5289457568627447,8.797520394481179,0.40112959091024186,0.9651506582557643,-11.967515384615385,5194.318607586277
fixed_cap_allocation,test,492,1065.895348343835,-14.052270828991064,54.0650406504065,2.3166264065040645,8.252256121706019,0.2807264307285145,0.6354753742661157,-12.04712,1058.8692129293395
cfg_158,validation,589,3573.0977466442946,-7.121917664526444,60.611205432937176,3.5434013582342945,8.744055281405643,0.40523547075112704,0.9768308970340659,-11.742790000000001,3569.5367878120314
cfg_158,test,571,717.4801590082028,-9.509849727473807,54.81611208406305,2.324983320490367,8.150739993379695,0.2852481274557644,0.6430267415963342,-11.912075862068965,712.725234144466
