segment,k,n,sum_ret,avg_ret,win_rate,n_stopped
Biotech_small_low,0.75,114,16.8394290700964,0.14771429008856493,42.10526315789473,54
Biotech_small_low,1.0,114,30.030574409624666,0.26342609131249706,46.49122807017544,36
Biotech_small_low,1.25,114,46.75589326409773,0.4101394145973485,47.368421052631575,23
Biotech_small_low,1.5,114,98.3493586651912,0.8627136725016772,49.122807017543856,12
Biotech_small_low,1.75,114,147.7225211705711,1.295811589215536,50.877192982456144,3
Biotech_small_low,2.0,114,160.20700819226582,1.4053246332654896,51.75438596491229,1
Biotech_small_low,2.25,114,159.22835921629905,1.3967399931254303,51.75438596491229,1
Biotech_small_low,2.5,114,158.96339999999998,1.394415789473684,51.75438596491229,0
Biotech_small_low,2.75,114,158.96339999999998,1.394415789473684,51.75438596491229,0
Biotech_small_low,3.0,114,158.96339999999998,1.394415789473684,51.75438596491229,0
Biotech_small_low,3.25,114,158.96339999999998,1.394415789473684,51.75438596491229,0
Biotech_small_low,3.5,114,158.96339999999998,1.394415789473684,51.75438596491229,0
Biotech_small_low,3.75,114,158.96339999999998,1.394415789473684,51.75438596491229,0
Biotech_small_low,4.0,114,158.96339999999998,1.394415789473684,51.75438596491229,0
Finance_large_high,none,15,122.63119999999999,8.175413333333333,86.66666666666667,0
Finance_large_high,0.5,15,64.96793114152383,4.3311954094349225,53.333333333333336,7
Finance_large_high,0.75,15,54.01324671228576,3.600883114152384,53.333333333333336,7
Finance_large_high,1.0,15,61.44275618952052,4.096183745968035,66.66666666666666,4
Finance_large_high,1.25,15,68.95038921165961,4.596692614110641,73.33333333333333,2
Finance_large_high,1.5,15,110.35377425815271,7.356918283876848,80.0,1
Finance_large_high,1.75,15,108.60896996784483,7.240597997856322,80.0,1
Finance_large_high,2.0,15,106.86416567753695,7.124277711835797,80.0,1
Finance_large_high,2.25,15,122.63119999999999,8.175413333333333,86.66666666666667,0
Finance_large_high,2.5,15,122.63119999999999,8.175413333333333,86.66666666666667,0
Finance_large_high,2.75,15,122.63119999999999,8.175413333333333,86.66666666666667,0
Finance_large_high,3.0,15,122.63119999999999,8.175413333333333,86.66666666666667,0
Finance_large_high,3.25,15,122.63119999999999,8.175413333333333,86.66666666666667,0
Finance_large_high,3.5,15,122.63119999999999,8.175413333333333,86.66666666666667,0
Finance_large_high,3.75,15,122.63119999999999,8.175413333333333,86.66666666666667,0
Finance_large_high,4.0,15,122.63119999999999,8.175413333333333,86.66666666666667,0
Finance_large_low,none,22,30.4493,1.3840590909090909,72.72727272727273,0
Finance_large_low,0.5,22,3.8243349192913367,0.1738334054223335,40.909090909090914,12
Finance_large_low,0.75,22,16.655740965708404,0.7570791348049274,59.09090909090909,8
Finance_large_low,1.0,22,21.35797308937253,0.9708169586078422,63.63636363636363,5
Finance_large_low,1.25,22,24.862193204966346,1.130099691134834,68.18181818181817,4
Finance_large_low,1.5,22,20.390211845959612,0.9268278111799824,68.18181818181817,4
Finance_large_low,1.75,22,25.878552223416346,1.1762978283371066,68.18181818181817,1
Finance_large_low,2.0,22,25.409945398190114,1.1549975180995506,68.18181818181817,1
Finance_large_low,2.25,22,24.941338572963875,1.1336972078619942,68.18181818181817,1
Finance_large_low,2.5,22,24.472731747737637,1.112396897624438,68.18181818181817,1
Finance_large_low,2.75,22,24.004124922511405,1.091096587386882,68.18181818181817,1
Finance_large_low,3.0,22,23.535518097285166,1.0697962771493257,68.18181818181817,1
Finance_large_low,3.25,22,23.066911272058935,1.0484959669117697,68.18181818181817,1
Finance_large_low,3.5,22,22.598304446832696,1.0271956566742135,68.18181818181817,1
Finance_large_low,3.75,22,22.129697621606457,1.0058953464366571,68.18181818181817,1
Finance_large_low,4.0,22,21.661090796380225,0.9845950361991012,68.18181818181817,1
Finance_small_high,none,22,142.4995,6.477250000000001,77.27272727272727,0
Finance_small_high,0.5,22,117.64346680868286,5.347430309485585,59.09090909090909,5
Finance_small_high,0.75,22,115.71164324949142,5.2596201477041555,63.63636363636363,4
Finance_small_high,1.0,22,132.80396057577505,6.036543662535229,72.72727272727273,2
Finance_small_high,1.25,22,130.23090071971882,5.919586396350855,72.72727272727273,2
Finance_small_high,1.5,22,134.59623897225183,6.118010862375083,72.72727272727273,1
Finance_small_high,1.75,22,133.31777880096047,6.059899036407294,72.72727272727273,1
Finance_small_high,2.0,22,132.0393186296691,6.001787210439505,72.72727272727273,1
Finance_small_high,2.25,22,142.4995,6.477250000000001,77.27272727272727,0
Finance_small_high,2.5,22,142.4995,6.477250000000001,77.27272727272727,0
Finance_small_high,2.75,22,142.4995,6.477250000000001,77.27272727272727,0
Finance_small_high,3.0,22,142.4995,6.477250000000001,77.27272727272727,0
Finance_small_high,3.25,22,142.4995,6.477250000000001,77.27272727272727,0
Finance_small_high,3.5,22,142.4995,6.477250000000001,77.27272727272727,0
Finance_small_high,3.75,22,142.4995,6.477250000000001,77.27272727272727,0
Finance_small_high,4.0,22,142.4995,6.477250000000001,77.27272727272727,0
Finance_small_low,none,30,4.0253000000000005,0.1341766666666667,40.0,0
Finance_small_low,0.5,30,-14.59211063760494,-0.48640368792016464,26.666666666666668,16
Finance_small_low,0.75,30,-18.619953478369357,-0.6206651159456452,33.33333333333333,13
Finance_small_low,1.0,30,-17.32403072193792,-0.577467690731264,40.0,9
Finance_small_low,1.25,30,-14.350395040582509,-0.4783465013527503,40.0,6
Finance_small_low,1.5,30,-12.058449585342185,-0.40194831951140614,40.0,4
Finance_small_low,1.75,30,-3.366790422266376,-0.1122263474088792,40.0,2
Finance_small_low,2.0,30,-1.5185820054669752,-0.05061940018223251,40.0,1
Finance_small_low,2.25,30,-2.255342256150342,-0.0751780752050114,40.0,1
Finance_small_low,2.5,30,-2.992102506833717,-0.09973675022779056,40.0,1
Finance_small_low,2.75,30,-3.7288627575170916,-0.12429542525056972,40.0,1
Finance_small_low,3.0,30,-4.465623008200459,-0.14885410027334864,40.0,1
Finance_small_low,3.25,30,-5.202383258883827,-0.17341277529612756,40.0,1
Finance_small_low,3.5,30,4.0253000000000005,0.1341766666666667,40.0,0
Finance_small_low,3.75,30,4.0253000000000005,0.1341766666666667,40.0,0
Finance_small_low,4.0,30,4.0253000000000005,0.1341766666666667,40.0,0
Other_large_high,none,33,118.244372,3.5831627878787877,69.6969696969697,0
Other_large_high,0.5,33,94.54602405409459,2.86503103194226,57.57575757575758,12
Other_large_high,0.75,33,90.38289212228638,2.738875518857163,63.63636363636363,10
Other_large_high,1.0,33,99.94756698151409,3.0287141509549724,66.66666666666666,7
Other_large_high,1.25,33,93.75637996096629,2.8411024230595845,66.66666666666666,5
Other_large_high,1.5,33,108.13240220886581,3.2767394608747216,69.6969696969697,3
Other_large_high,1.75,33,112.28117992077166,3.4024599975991414,69.6969696969697,2
Other_large_high,2.0,33,108.1693484808819,3.2778590448752087,69.6969696969697,2
Other_large_high,2.25,33,104.05751704099214,3.153258092151277,69.6969696969697,2
Other_large_high,2.5,33,108.58012886675544,3.2903069353562255,69.6969696969697,1
Other_large_high,2.75,33,106.05079175343099,3.213660356164575,69.6969696969697,1
Other_large_high,3.0,33,103.52145464010653,3.137013776972925,69.6969696969697,1
Other_large_high,3.25,33,100.99211752678207,3.0603671977812748,69.6969696969697,1
Other_large_high,3.5,33,98.46278041345761,2.9837206185896243,69.6969696969697,1
Other_large_high,3.75,33,118.244372,3.5831627878787877,69.6969696969697,0
Other_large_high,4.0,33,118.244372,3.5831627878787877,69.6969696969697,0
Other_large_low,none,57,175.13559999999998,3.072554385964912,77.19298245614034,0
Other_large_low,0.5,57,110.7285143360028,1.9426055146667158,54.385964912280706,25
Other_large_low,0.75,57,108.40443942704285,1.9018322706498745,63.1578947368421,19
Other_large_low,1.0,57,123.42478680606429,2.1653471369484962,68.42105263157895,11
Other_large_low,1.25,57,132.12697943075304,2.3180171829956673,71.9298245614035,7
Other_large_low,1.5,57,156.56982623247418,2.7468390567100736,73.68421052631578,5
Other_large_low,1.75,57,163.3855843813155,2.8664137610757106,75.43859649122807,3
Other_large_low,2.0,57,161.2607678643606,2.8291362783221157,75.43859649122807,3
Other_large_low,2.25,57,176.03215764849207,3.088283467517405,77.19298245614034,1
Other_large_low,2.5,57,175.9712862761023,3.087215548703549,77.19298245614034,1
Other_large_low,2.75,57,175.9104149037125,3.0861476298896933,77.19298245614034,1
Other_large_low,3.0,57,175.84954353132275,3.0850797110758377,77.19298245614034,1
Other_large_low,3.25,57,175.788672158933,3.0840117922619825,77.19298245614034,1
Other_large_low,3.5,57,175.7278007865432,3.0829438734481265,77.19298245614034,1
Other_large_low,3.75,57,175.66692941415343,3.081875954634271,77.19298245614034,1
Other_large_low,4.0,57,175.60605804176367,3.0808080358204153,77.19298245614034,1
Other_micro_high,none,258,1497.98166,5.806130465116278,63.95348837209303,0
Other_micro_high,0.5,258,650.7672135349474,2.5223535408331292,39.53488372093023,133
Other_micro_high,0.75,258,699.4873847095055,2.711191413602734,45.73643410852713,108
Other_micro_high,1.0,258,698.227154193703,2.7063067992003993,49.6124031007752,79
Other_micro_high,1.25,258,895.2645473317796,3.470017625316975,55.03875968992248,52
Other_micro_high,1.5,258,963.866466708432,3.7359165376295813,57.751937984496124,38
Other_micro_high,1.75,258,1079.0060064924712,4.182193823614229,60.07751937984496,24
Other_micro_high,2.0,258,1204.2952381428831,4.667811000553811,61.240310077519375,17
Other_micro_high,2.25,258,1224.7717454131168,4.747177307802779,61.627906976744185,14
Other_micro_high,2.5,258,1220.9424420604014,4.7323350467457415,62.01550387596899,13
Other_micro_high,2.75,258,1287.2282939563815,4.989256953319308,62.7906976744186,10
Other_micro_high,3.0,258,1284.984968334472,4.980561892769271,63.17829457364341,9
Other_micro_high,3.25,258,1290.847094931852,5.003283313689349,63.17829457364341,8
Other_micro_high,3.5,258,1427.862402511883,5.534350397332879,63.565891472868216,5
Other_micro_high,3.75,258,1420.803239262732,5.5069892994679535,63.565891472868216,5
Other_micro_high,4.0,258,1431.0712638476202,5.546787844370621,63.565891472868216,4
Other_micro_low,none,131,282.037472,2.1529578015267172,51.14503816793893,0
Other_micro_low,0.5,131,96.24019824212594,0.7346580018482897,33.587786259541986,74
Other_micro_low,0.75,131,111.43054033191382,0.8506148116939987,40.458015267175576,56
Other_micro_low,1.0,131,139.332067383827,1.0636035678154732,45.038167938931295,40
Other_micro_low,1.25,131,145.57729576113218,1.1112770668788716,45.80152671755725,31
Other_micro_low,1.5,131,147.79638649150257,1.1282166907748288,46.56488549618321,23
Other_micro_low,1.75,131,133.6327332711243,1.0200972005429336,46.56488549618321,18
Other_micro_low,2.0,131,169.45559997947078,1.2935541983165708,48.091603053435115,13
Other_micro_low,2.25,131,189.13973192747613,1.4438147475379857,48.854961832061065,8
Other_micro_low,2.5,131,236.7673045472505,1.8073840041774847,50.38167938931297,4
Other_micro_low,2.75,131,230.89533500197555,1.7625598091753858,50.38167938931297,4
Other_micro_low,3.0,131,225.02336545670062,1.7177356141732871,50.38167938931297,4
Other_micro_low,3.25,131,249.9944171389981,1.9083543293053291,50.38167938931297,2
Other_micro_low,3.5,131,256.75184607499386,1.959937756297663,50.38167938931297,1
Other_micro_low,3.75,131,255.93018708035058,1.9536655502316838,50.38167938931297,1
Other_micro_low,4.0,131,255.10852808570726,1.9473933441657043,50.38167938931297,1
Other_small_high,none,79,440.188572,5.57200724050633,75.9493670886076,0
Other_small_high,0.5,79,210.42863093978002,2.663653556199747,54.43037974683544,34
Other_small_high,0.75,79,230.50027096619024,2.917724948939117,60.75949367088608,25
Other_small_high,1.0,79,274.24597368989384,3.471468021391061,68.35443037974683,16
Other_small_high,1.25,79,314.2930449315666,3.9783929738172987,70.88607594936708,9
Other_small_high,1.5,79,316.9643965305694,4.012207551019865,70.88607594936708,7
Other_small_high,1.75,79,307.1613738722663,3.888118656610966,70.88607594936708,5
Other_small_high,2.0,79,323.79292427576246,4.098644611085601,72.15189873417721,4
Other_small_high,2.25,79,342.1331630694,4.3307995325240505,73.41772151898735,2
Other_small_high,2.5,79,387.3060270516807,4.9026079373630465,74.68354430379746,1
Other_small_high,2.75,79,384.6592825568488,4.8691048424917565,74.68354430379746,1
Other_small_high,3.0,79,382.0125380620168,4.835601747620466,74.68354430379746,1
Other_small_high,3.25,79,379.36579356718494,4.8020986527491765,74.68354430379746,1
Other_small_high,3.5,79,440.188572,5.57200724050633,75.9493670886076,0
Other_small_high,3.75,79,440.188572,5.57200724050633,75.9493670886076,0
Other_small_high,4.0,79,440.188572,5.57200724050633,75.9493670886076,0
Other_small_low,none,110,113.75790000000002,1.0341627272727274,54.54545454545454,0
Other_small_low,0.5,110,1.1861329623381205,0.01078302693034655,36.36363636363637,67
Other_small_low,0.75,110,53.13154201160631,0.48301401828733004,47.27272727272727,40
Other_small_low,1.0,110,56.12655120168981,0.5102413745608164,50.90909090909091,26
Other_small_low,1.25,110,59.92507909985473,0.5447734463623157,52.72727272727272,18
Other_small_low,1.5,110,77.87686568433188,0.7079715062211989,53.63636363636364,13
Other_small_low,1.75,110,68.84856101625672,0.6258960092386975,53.63636363636364,10
Other_small_low,2.0,110,82.64990953369251,0.7513628139426591,53.63636363636364,5
Other_small_low,2.25,110,83.42234532250859,0.7583849574773508,53.63636363636364,4
Other_small_low,2.5,110,95.17064093026637,0.8651876448206034,53.63636363636364,1
Other_small_low,2.75,110,93.839615023293,0.8530874093026637,53.63636363636364,1
Other_small_low,3.0,110,92.50858911631964,0.840987173784724,53.63636363636364,1
Other_small_low,3.25,110,91.17756320934627,0.8288869382667843,53.63636363636364,1
