ticker,entry_time,exit_time,invested_eur,ret_pct,proceeds_eur,pnl_eur
SOFI,2026-03-03 09:30:00-05:00,2026-03-05 09:30:00-05:00,770.217818789042,2.868174296745729,792.3090082965049,22.0911895074629
SXC,2026-03-03 09:30:00-05:00,2026-03-05 09:30:00-05:00,704.963696868493,6.260575296108284,749.0984799211735,44.13478305268052
ABCL,2026-03-03 09:30:00-05:00,2026-03-05 09:30:00-05:00,704.963696868493,-1.6574585635359185,693.2792157049267,-11.68448116356626
RBCAA,2026-03-03 09:30:00-05:00,2026-03-05 09:30:00-05:00,704.963696868493,-2.637454646943904,686.3705990861674,-18.59309778232557
COFS,2026-03-03 09:30:00-05:00,2026-03-05 09:30:00-05:00,704.963696868493,1.8717504332755652,718.1588579190644,13.195161050571414
PKBK,2026-03-03 09:30:00-05:00,2026-03-05 09:30:00-05:00,704.963696868493,0.9074410163339319,711.3608266041417,6.3971297356487185
TPL,2026-03-03 09:30:00-05:00,2026-03-05 09:30:00-05:00,704.963696868493,0.9895171838568473,711.9394337889593,6.975736920466261
ACOG,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,3.062117235345574,130.84222212555213,3.8875023551734387
MQ,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,-2.682926829268284,123.54861753263683,-3.4061022377418624
DLPN,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,1.8518518518518379,129.30573309945976,2.35101332908107
NOW,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,5.093319379033678,133.42092911504128,6.4662093446625875
BCAX,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,2.0122973728339932,129.50942626100678,2.5547064906280923
UUU,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,10.944206008583679,140.84890583966904,13.894186069290356
TFIN,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,-5.953351818626662,119.39665865209646,-7.558061118282225
INFU,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,3.683640303358615,131.63127499485634,4.676555224477653
HRI,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,-8.552537013080341,116.09687037216463,-10.857849398214057
CTEV,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,2.7900146842878115,130.4967750943687,3.542055323990013
ACIW,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,0.6168446026097119,127.73783310704056,0.7831133366618701
HOG,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,0.5857294994675133,127.69833101504011,0.7436112446614231
ACIW,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,0.6168446026097119,127.73783310704056,0.7831133366618701
MELI,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,0.18662563751887795,127.19164982551047,0.23693005513177923
TBBK,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,-5.211902614968444,120.33796341084046,-6.616756359538229
ZURA,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,0.6917755572636519,127.83296149054273,0.8782417201640413
TNC,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,-1.5639961698052929,124.96915281578292,-1.9855669545957682
KFS,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,-6.978653530377665,118.09498973714209,-8.859730033236602
CSGP,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,143.28302963306535,2.5336584331601797,146.9133321966509,3.630302563585559
LFVN,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,149.20213904270062,-4.564315352697113,142.39208290382214,-6.81005613887848
TNC,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,181.83067665684922,-1.5639961698052929,178.98685183840504,-2.843824818444176
GENB,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,182.98126254697112,1.398026315789469,185.5393887503416,2.5581262033704775
XMTR,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,191.01799338798494,1.9659239842725995,194.77326193427558,3.7552685462906368
CTEV,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,207.43168623230034,2.7900146842878115,213.21906073804735,5.78737450574701
LAW,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,219.42837530303783,7.025761124121788,234.8448887903707,15.416513487332878
ISPR,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,227.61669735417343,-15.315315315315326,192.75648244407478,-34.86021491009865
EOSE,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,229.66857780241722,1.906845889340425,234.04800363734924,4.379425834932022
EDSA,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,235.30422710072975,-26.790024135156887,172.26616786939988,-63.03805923132987
LRMR,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,243.53690741989706,-8.137432188065096,223.71925672569208,-19.817650694204985
EHTH,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,249.604032112299,1.0790028525362594,252.2972667388362,2.693234626537219
FOUR,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,-1.1222199551111922,125.53000857116001,-1.4247111992186774
PCB,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,126.95471977037869,-2.328705776981632,123.99831787693503,-2.9564018934436547
