ticker,entry_time,exit_time,invested_eur,ret_pct,proceeds_eur,pnl_eur
SOFI,2026-03-03 09:30:00-05:00,2026-03-05 09:30:00-05:00,714.5647355949288,2.868174296745729,735.0596976748717,20.494962079942866
SXC,2026-03-03 09:30:00-05:00,2026-03-05 09:30:00-05:00,714.480376725088,6.260575296108284,759.2109586858803,44.73058196079228
ABCL,2026-03-03 09:30:00-05:00,2026-03-05 09:30:00-05:00,714.4792488207775,-1.6574585635359185,702.6370513265103,-11.842197494267111
RBCAA,2026-03-03 09:30:00-05:00,2026-03-05 09:30:00-05:00,714.1989866361857,-2.637454646943904,695.3623122747234,-18.836674361462315
COFS,2026-03-03 09:30:00-05:00,2026-03-05 09:30:00-05:00,714.192587070551,1.8717504332755652,727.560489913466,13.367902842914987
PKBK,2026-03-03 09:30:00-05:00,2026-03-05 09:30:00-05:00,714.1792187136035,0.9074410163339319,720.659973874344,6.4807551607405
TPL,2026-03-03 09:30:00-05:00,2026-03-05 09:30:00-05:00,713.9048464388655,0.9895171838568473,720.9690575707649,7.064211131899356
ACOG,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.21440612866942,3.062117235345574,160.99787438282814,4.78346825415872
MQ,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.2080264274229,-2.682926829268284,152.0170793769311,-4.190947050491815
DLPN,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.20739791014984,1.8518518518518379,159.1001275010785,2.892729590928667
NOW,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.2060877856354,5.093319379033678,164.16216272605152,7.95607494041613
BCAX,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.20225523176043,2.0122973728339932,159.3455091100966,3.143253878336168
UUU,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.20067116735927,10.944206008583679,173.29559440670545,17.094923239346173
TFIN,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.18992090961817,-5.953351818626662,146.89138541263387,-9.2985354969843
INFU,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.19631367119004,3.683640303358615,161.95002403394244,5.7537103627524
HRI,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.19447409159378,-8.552537013080341,142.83588388252403,-13.358590209069746
CTEV,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.21607817854948,2.7900146842878115,160.57452969894953,4.3584515204000525
ACIW,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.1802004791655,0.6168446026097119,157.14358961616625,0.9633891370007461
HOG,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.1791865896433,0.5857294994675133,157.09397415752727,0.9147875678839625
ACIW,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.17874125835942,0.6168446026097119,157.1421213942354,0.9633801358759797
MELI,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.20039750554065,0.18662563751887795,156.4919074931924,0.2915099876517502
TBBK,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.2209642991374,-5.211902614968444,148.07887977570172,-8.14208452343567
ZURA,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.2312679499933,0.6917755572636519,157.31203767447445,1.0807697244811436
TNC,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.2302537103443,-1.5639961698052929,153.78681852623743,-2.4434351841068747
KFS,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.160439227497,-6.978653530377665,145.262543222294,-10.897896005202995
CSGP,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.24325998564697,2.5336584331601797,160.2019305185177,3.958670532870741
LFVN,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.24650990596217,-4.564315352697113,149.11492646627093,-7.131583439691241
TNC,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.26742474378466,-1.5639961698052929,153.8234082061385,-2.4440165376461493
GENB,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.26848749797796,1.398026315789469,158.45316207648585,2.184674578507895
XMTR,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.27631959076072,1.9659239842725995,159.34859323933398,3.0722736485732582
CTEV,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.30100152537364,2.7900146842878115,160.66182241962048,4.360820894246842
LAW,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.32573499480262,7.025761124121788,167.3088077110651,10.983072716262484
ISPR,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.3445459752031,-15.315315315315326,132.3998857808026,-23.944660194400484
EOSE,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.3510368249549,1.906845889340425,159.33241014359268,2.981373318637793
EDSA,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.3770436765245,-26.790024135156887,114.48359593373875,-41.89344774278574
LRMR,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.44859449537225,-8.137432188065096,143.7176962091304,-12.730898286241853
EHTH,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.55643280428393,1.0790028525362594,158.24568118007116,1.6892483757872299
FOUR,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.2280781708685,-1.1222199551111922,154.4748555021483,-1.7532226687202126
PCB,2026-03-04 09:30:00-05:00,2026-03-06 09:30:00-05:00,156.1484472868547,-2.328705776981632,152.5122093742186,-3.6362379126360906
