ticker,entry_time,exit_time,invested_eur,ret_pct,proceeds_eur,pnl_eur
MEI,2025-03-12 09:45:00-04:00,2025-03-14 09:30:00-04:00,1250.0,-5.287009063444115,1183.9123867069486,-66.08761329305139
FNKO,2025-03-13 09:45:00-04:00,2025-03-17 09:30:00-04:00,1250.0,-9.161793372319693,1135.4775828460038,-114.52241715399623
SHLS,2025-03-13 09:45:00-04:00,2025-03-17 09:30:00-04:00,1250.0,1.0852713178294504,1263.565891472868,13.565891472868088
NXL,2025-03-14 09:45:00-04:00,2025-03-18 09:30:00-04:00,1241.7390483383685,15.458937198067657,1433.69870798488,191.95965964651145
ADV,2025-03-14 09:45:00-04:00,2025-03-18 09:30:00-04:00,1241.7390483383685,-7.692307692307687,1146.220660004648,-95.51838833372062
PRLD,2025-03-14 09:45:00-04:00,2025-03-18 09:30:00-04:00,1241.7390483383683,1.1266458531288048,1255.7290498331536,13.990001494785247
CTTH,2025-03-14 15:36:42-04:00,2025-03-18 09:30:00-04:00,1241.7390483383685,2.0446096654274992,1267.1277649400822,25.388716601713668
CRBU,2025-03-17 09:45:00-04:00,2025-03-19 09:30:00-04:00,1229.1194826282276,-6.689320388349518,1146.8997424796014,-82.21974014862622
INVE,2025-03-18 09:45:00-04:00,2025-03-20 09:30:00-04:00,1246.0969813043887,2.36938031591738,1275.6217578966555,29.52477659226679
STKS,2025-03-18 09:45:00-04:00,2025-03-20 09:30:00-04:00,1246.0969813043887,-1.8587360594795488,1222.9353273767979,-23.161653927590805
RDW,2025-03-18 09:45:00-04:00,2025-03-20 09:30:00-04:00,1246.0969813043887,2.63876251137396,1278.9785213024115,32.881539998022845
BTMD,2025-03-19 09:45:00-04:00,2025-03-21 09:30:00-04:00,1235.8195137858106,-2.8301886792452824,1200.8434898107405,-34.97602397507012
LYEL,2025-03-19 09:45:00-04:00,2025-03-21 09:30:00-04:00,1235.8195137858106,1.7079255421224238,1256.9263909162917,21.106877130481053
LYEL,2025-03-19 09:45:00-04:00,2025-03-21 09:30:00-04:00,1235.8195137858106,1.7079255421224238,1256.9263909162917,21.106877130481053
HFFG,2025-03-20 09:45:00-04:00,2025-03-24 09:30:00-04:00,1240.7250966186477,19.999999999999996,1488.8701159423772,248.14501932372946
QRHC,2025-03-20 09:45:00-04:00,2025-03-24 09:30:00-04:00,1240.7250966186477,-4.885993485342022,1180.103349226857,-60.62174739179068
ACHV,2025-03-20 09:45:00-04:00,2025-03-24 09:30:00-04:00,1240.7250966186477,-2.8428722931134742,1205.4528666131707,-35.27223000547701
BLNE,2025-03-21 09:45:00-04:00,2025-03-25 09:30:00-04:00,1241.6298129043844,-26.5934065934066,911.4381483737678,-330.19166453061655
RDW,2025-03-21 09:45:00-04:00,2025-03-25 09:30:00-04:00,1241.6298129043844,0.7407407407407529,1250.8270707777504,9.19725787336597
ALZN,2025-03-24 09:45:00-04:00,2025-03-26 09:30:00-04:00,1260.661193145192,2.0000000000000018,1285.8744170080959,25.21322386290376
NAUT,2025-03-24 09:45:00-04:00,2025-03-26 09:30:00-04:00,1260.661193145192,-11.163754811963267,1119.924068532892,-140.73712461230002
MODD,2025-03-25 09:45:00-04:00,2025-03-27 09:30:00-04:00,1220.5368923130359,-4.166666666666674,1169.6811884666593,-50.85570384637663
BLNE,2025-03-25 09:45:00-04:00,2025-03-27 09:30:00-04:00,1220.5368923130359,28.758047377961127,1571.539470069913,351.00257775687714
CLNE,2025-03-25 09:45:00-04:00,2025-03-27 09:30:00-04:00,1220.5368923130359,-1.9089574155653488,1197.2373627975153,-23.29952951552059
BMNM,2025-03-26 09:45:00-04:00,2025-03-31 09:30:00-04:00,1206.0964047193613,1.5037593984962516,1224.233192760254,18.136788040892725
VNRX,2025-03-27 09:45:00-04:00,2025-03-31 09:30:00-04:00,1240.702322768734,-4.253409906676254,1187.9301672597262,-52.77215550900769
TOI,2025-03-31 09:45:00-04:00,2025-04-02 09:30:00-04:00,1236.3729018352196,2.4390243902439046,1266.528338465347,30.15543663012727
RZLT,2025-03-31 09:45:00-04:00,2025-04-02 09:30:00-04:00,1236.3729018352196,3.6101083032491044,1281.0073026234948,44.634400788275116
CTTH,2025-03-31 10:56:15-04:00,2025-04-02 09:30:00-04:00,1236.3729018352196,49.029126213592235,1842.5557323466624,606.1828305114427
GOVX,2025-04-01 09:45:00-04:00,2025-04-03 09:30:00-04:00,1236.3729018352196,4.716981132075482,1294.6923783368811,58.319476501661484
CATX,2025-04-02 09:45:00-04:00,2025-04-04 09:30:00-04:00,1321.49448532645,-8.212560386473422,1212.9659527150993,-108.52853261135078
ALUR,2025-04-02 09:45:00-04:00,2025-04-04 09:30:00-04:00,1321.49448532645,-3.7735849056603765,1271.626768899037,-49.86771642741314
ASPS,2025-04-02 09:45:00-04:00,2025-04-04 09:30:00-04:00,1321.49448532645,149.26739926739927,3294.0549350353454,1972.5604497088952
ADMQ,2025-04-04 09:45:00-04:00,2025-04-08 09:30:00-04:00,1555.5549449729244,24.666666666666682,1939.258498066246,383.7035530933215
TLPH,2025-04-04 09:45:00-04:00,2025-04-08 09:30:00-04:00,1555.5549449729244,-2.362819761765278,1518.799985327987,-36.754959644937344
BCDA,2025-04-04 09:45:00-04:00,2025-04-08 09:30:00-04:00,1555.5549449729244,-5.741626794258369,1466.2407854529479,-89.31415951997656
PRPO,2025-04-07 09:45:00-04:00,2025-04-09 09:30:00-04:00,1555.5549449729247,2.6530612244897833,1596.8247700436348,41.26982507071011
BCDA,2025-04-07 09:45:00-04:00,2025-04-09 09:30:00-04:00,1555.5549449729247,5.789473684210522,1645.6133891555676,90.05844418264292
RGP,2025-04-07 09:45:00-04:00,2025-04-09 09:30:00-04:00,1555.5549449729247,2.409638554216853,1593.038196659019,37.48325168609426
BCDA,2025-04-08 09:45:00-04:00,2025-04-10 09:30:00-04:00,1587.7592492139756,-2.0304568527918843,1555.5204827324735,-32.238766481502125
NMTC,2025-04-08 09:45:00-04:00,2025-04-10 09:30:00-04:00,1587.7592492139756,-2.6081286676809423,1546.3484450614703,-41.41080415250531
NWTG,2025-04-08 09:45:00-04:00,2025-04-10 09:30:00-04:00,1587.7592492139756,-20.12288786482336,1268.256235931286,-319.5030132826896
NUVB,2025-04-09 09:45:00-04:00,2025-04-11 09:30:00-04:00,1608.8606893314065,7.507507507507505,1729.6460263682989,120.78533703689232
PEPG,2025-04-09 09:45:00-04:00,2025-04-11 09:30:00-04:00,1608.8606893314065,16.98880976602237,1882.1869712422354,273.3262819108288
CIA,2025-04-09 10:57:04-04:00,2025-04-11 09:30:00-04:00,1608.8606893314065,6.28272251308899,1709.9409420642696,101.08025273286307
CTTH,2025-04-10 10:03:55-04:00,2025-04-15 09:30:00-04:00,1559.7166163418196,13.508771929824537,1770.4151767950125,210.69856045319284
RNXT,2025-04-11 09:45:00-04:00,2025-04-15 09:30:00-04:00,1621.6156003018923,9.63855421686748,1777.9158991261713,156.30029882427903
TXMD,2025-04-11 09:45:00-04:00,2025-04-15 09:30:00-04:00,1621.6156003018923,17.875944151979862,1911.4946993716514,289.87909906975915
GOVX,2025-04-11 09:45:00-04:00,2025-04-15 09:30:00-04:00,1621.6156003018923,-21.60804020100503,1271.2162494828904,-350.39935081900194
HUMA,2025-04-14 09:45:00-04:00,2025-04-16 09:30:00-04:00,1621.6156003018925,3.703703703703698,1681.6754373501108,60.05983704821824
BCDA,2025-04-15 09:45:00-04:00,2025-04-17 09:30:00-04:00,1659.9254262429213,-6.898430149061552,1545.4166301870412,-114.50879605588011
LCGMF,2025-04-22 09:45:00-04:00,2025-04-24 09:30:00-04:00,1653.1193063669632,7.692307692307687,1780.2823299336526,127.16302356668939
PEPG,2025-04-22 09:45:00-04:00,2025-04-24 09:30:00-04:00,1653.1193063669632,-9.08051235132662,1503.007603570146,-150.1117027968171
COSM,2025-04-23 10:58:56-04:00,2025-04-25 09:30:00-04:00,1653.1193063669632,-0.4635276896804097,1645.4566406384995,-7.662665728463708
NEOG,2025-04-23 11:01:08-04:00,2025-04-25 09:30:00-04:00,1653.1193063669632,0.1956947162426559,1656.3543735027106,3.2350671357473857
BCDA,2025-04-28 09:45:00-04:00,2025-04-30 09:30:00-04:00,1649.6972716391076,29.02407039214856,2128.5065690169963,478.8092973778887
KDOZF,2025-04-29 09:45:00-04:00,2025-05-01 09:30:00-04:00,1649.6972716391076,0.0,1649.6972716391076,0.0
IRIX,2025-04-29 09:45:00-04:00,2025-05-01 09:30:00-04:00,1649.6972716391076,-5.46875,1559.479452096344,-90.21781954276366
BLNE,2025-04-29 09:45:00-04:00,2025-05-01 09:30:00-04:00,1649.6972716391076,0.0,1649.6972716391076,0.0
MNTR,2025-05-01 10:26:24-04:00,2025-05-06 09:30:00-04:00,1698.2712063684983,0.9592326139088669,1714.5615776526085,16.29037128411028
MNTR,2025-05-06 09:45:00-04:00,2025-05-08 09:30:00-04:00,1700.307502779012,4.27553444180524,1773.0047356769273,72.69723289791523
BLNE,2025-05-07 09:45:00-04:00,2025-05-09 09:30:00-04:00,1700.307502779012,9.774436090225546,1866.5029729754567,166.1954701964446
