ticker,entry_time,exit_time,invested_eur,ret_pct,proceeds_eur,pnl_eur
MEI,2025-03-12 09:45:00-04:00,2025-03-14 09:30:00-04:00,1666.6666666666667,-5.287009063444115,1578.5498489425981,-88.1168177240686
FNKO,2025-03-13 09:45:00-04:00,2025-03-17 09:30:00-04:00,1666.6666666666667,-9.161793372319693,1513.9701104613384,-152.6965562053283
SHLS,2025-03-13 09:45:00-04:00,2025-03-17 09:30:00-04:00,1666.6666666666667,1.0852713178294504,1684.7545219638243,18.087855297157603
NXL,2025-03-14 09:45:00-04:00,2025-03-18 09:30:00-04:00,1651.9805303793219,15.458937198067657,1907.3591630949663,255.37863271564447
ADV,2025-03-14 09:45:00-04:00,2025-03-18 09:30:00-04:00,1651.9805303793219,-7.692307692307687,1524.905104965528,-127.07542541379394
PRLD,2025-03-14 09:45:00-04:00,2025-03-18 09:30:00-04:00,1651.9805303793219,1.1266458531288048,1670.5925005193358,18.61197014001391
CRBU,2025-03-17 09:45:00-04:00,2025-03-19 09:30:00-04:00,1629.5457468946267,-6.689320388349518,1520.540211010122,-109.00553588450475
RDW,2025-03-18 09:45:00-04:00,2025-03-20 09:30:00-04:00,1654.031609801604,2.63876251137396,1697.6775758473239,43.64596604571989
STKS,2025-03-18 09:45:00-04:00,2025-03-20 09:30:00-04:00,1654.031609801604,-1.8587360594795488,1623.2875278350316,-30.744081966572367
INVE,2025-03-18 09:45:00-04:00,2025-03-20 09:30:00-04:00,1654.031609801604,2.36938031591738,1693.2219091832944,39.190299381690465
LYEL,2025-03-19 09:45:00-04:00,2025-03-21 09:30:00-04:00,1581.3612525452688,1.7079255421224238,1608.3697252907166,27.00847274544776
BTMD,2025-03-19 09:45:00-04:00,2025-03-21 09:30:00-04:00,1635.8640204875203,-2.8301886792452824,1589.5659821718357,-46.29803831568461
LYEL,2025-03-19 09:45:00-04:00,2025-03-21 09:30:00-04:00,1635.8640204875203,1.7079255421224238,1663.8033599278174,27.93933944029709
HFFG,2025-03-20 09:45:00-04:00,2025-03-24 09:30:00-04:00,1644.5460510643268,19.999999999999996,1973.455261277192,328.9092102128652
QRHC,2025-03-20 09:45:00-04:00,2025-03-24 09:30:00-04:00,1644.5460510643268,-4.885993485342022,1564.1936381458743,-80.3524129184525
ACHV,2025-03-20 09:45:00-04:00,2025-03-24 09:30:00-04:00,1644.5460510643265,-2.8428722931134742,1597.793707031127,-46.752344033199506
BLNE,2025-03-21 09:45:00-04:00,2025-03-25 09:30:00-04:00,1645.98768004267,-26.5934065934066,1208.2634838115423,-437.72419623112773
RDW,2025-03-21 09:45:00-04:00,2025-03-25 09:30:00-04:00,1645.98768004267,0.7407407407407529,1658.1801813763198,12.192501333649716
ALZN,2025-03-24 09:45:00-04:00,2025-03-26 09:30:00-04:00,1679.6217555862056,2.0000000000000018,1713.2141906979298,33.59243511172417
NAUT,2025-03-24 09:45:00-04:00,2025-03-26 09:30:00-04:00,1679.6217555862056,-11.163754811963267,1492.1129010241687,-187.50885456203696
CLNE,2025-03-25 09:45:00-04:00,2025-03-27 09:30:00-04:00,1608.6998064366257,-1.9089574155653488,1577.9904121874683,-30.709394249157413
MODD,2025-03-25 09:45:00-04:00,2025-03-27 09:30:00-04:00,1608.699806436626,-4.166666666666674,1541.6706478350998,-67.0291586015262
BLNE,2025-03-25 09:45:00-04:00,2025-03-27 09:30:00-04:00,1608.699806436626,28.758047377961127,2071.33045894084,462.6306525042139
BMNM,2025-03-26 09:45:00-04:00,2025-03-31 09:30:00-04:00,1583.0470698615736,1.5037593984962516,1606.8522889572366,23.805219095663006
VNRX,2025-03-27 09:45:00-04:00,2025-03-31 09:30:00-04:00,1643.8624198038287,-4.253409906676254,1573.9422127877647,-69.92020701606407
TOI,2025-03-31 09:45:00-04:00,2025-04-02 09:30:00-04:00,1636.1765884837616,2.4390243902439046,1676.0833345443411,39.90674606057951
RZLT,2025-03-31 09:45:00-04:00,2025-04-02 09:30:00-04:00,1636.1765884837616,3.6101083032491044,1695.244335360432,59.0677468766703
CTTH,2025-03-31 10:56:15-04:00,2025-04-02 09:30:00-04:00,1636.1765884837616,49.029126213592235,2438.3796731287125,802.2030846449509
GOVX,2025-04-01 09:45:00-04:00,2025-04-03 09:30:00-04:00,1636.1765884837616,4.716981132075482,1713.354729449977,77.17814096621532
CATX,2025-04-02 09:45:00-04:00,2025-04-04 09:30:00-04:00,1786.3728514141287,-8.212560386473422,1639.6659022641763,-146.70694914995238
ALUR,2025-04-02 09:45:00-04:00,2025-04-04 09:30:00-04:00,1786.3728514141287,-3.7735849056603765,1718.9625551343504,-67.41029627977832
ASPS,2025-04-02 09:45:00-04:00,2025-04-04 09:30:00-04:00,1786.3728514141287,149.26739926739927,4452.845147938881,2666.472296524753
ADMQ,2025-04-04 09:45:00-04:00,2025-04-08 09:30:00-04:00,2207.9617167576685,24.666666666666682,2752.592273557894,544.6305568002253
TLPH,2025-04-04 09:45:00-04:00,2025-04-08 09:30:00-04:00,2207.9617167576685,-2.362819761765278,2155.7915609819065,-52.17015577576194
BCDA,2025-04-04 09:45:00-04:00,2025-04-08 09:30:00-04:00,2207.961716757668,-5.741626794258369,2081.188795221343,-126.77292153632516
BCDA,2025-04-07 09:45:00-04:00,2025-04-09 09:30:00-04:00,2207.9617167576685,5.789473684210522,2335.7910793067967,127.82936254912829
PRPO,2025-04-07 09:45:00-04:00,2025-04-09 09:30:00-04:00,2207.9617167576685,2.6530612244897833,2266.5402929165452,58.578576158876785
RGP,2025-04-07 09:45:00-04:00,2025-04-09 09:30:00-04:00,2207.9617167576675,2.409638554216853,2261.1656135470084,53.20389678934089
BCDA,2025-04-08 09:45:00-04:00,2025-04-10 09:30:00-04:00,2268.9096300056913,-2.0304568527918843,2222.8403989395856,-46.06923106610566
NMTC,2025-04-08 09:45:00-04:00,2025-04-10 09:30:00-04:00,2268.9096300056913,-2.6081286676809423,2209.7335475017394,-59.176082503951875
NWTG,2025-04-08 09:45:00-04:00,2025-04-10 09:30:00-04:00,2268.909630005691,-20.12288786482336,1812.339489405467,-456.5701406002238
NUVB,2025-04-09 09:45:00-04:00,2025-04-11 09:30:00-04:00,2308.8449359219157,7.507507507507505,2482.1816428229604,173.33670690104464
PEPG,2025-04-09 09:45:00-04:00,2025-04-11 09:30:00-04:00,2308.8449359219157,16.98880976602237,2701.090209878131,392.24527395621544
CIA,2025-04-09 10:57:04-04:00,2025-04-11 09:30:00-04:00,2308.8449359219157,6.28272251308899,2453.903256503397,145.05832058148144
CTTH,2025-04-10 10:03:55-04:00,2025-04-15 09:30:00-04:00,2215.2090268935353,13.508771929824537,2514.4565621054685,299.24753521193315
RNXT,2025-04-11 09:45:00-04:00,2025-04-15 09:30:00-04:00,2333.6490771333256,9.63855421686748,2558.579108664249,224.93003153092332
TXMD,2025-04-11 09:45:00-04:00,2025-04-15 09:30:00-04:00,2333.6490771333256,17.875944151979862,2750.8108828648724,417.1618057315468
GOVX,2025-04-11 09:45:00-04:00,2025-04-15 09:30:00-04:00,2333.6490771333256,-21.60804020100503,1829.3932463959736,-504.25583073735197
HUMA,2025-04-14 09:45:00-04:00,2025-04-16 09:30:00-04:00,2333.6490771333256,3.703703703703698,2420.0805244345597,86.43144730123413
BCDA,2025-04-15 09:45:00-04:00,2025-04-17 09:30:00-04:00,2406.496334089501,-6.898430149061552,2240.48586544261,-166.01046864689124
LCGMF,2025-04-22 09:45:00-04:00,2025-04-24 09:30:00-04:00,2393.233163865225,7.692307692307687,2577.328022624088,184.0948587588632
PEPG,2025-04-22 09:45:00-04:00,2025-04-24 09:30:00-04:00,2393.233163865225,-9.08051235132662,2175.9153308243986,-217.31783304082637
COSM,2025-04-23 10:58:56-04:00,2025-04-25 09:30:00-04:00,2393.233163865225,-0.4635276896804097,2382.139865472095,-11.093298393129771
NEOG,2025-04-23 11:01:08-04:00,2025-04-25 09:30:00-04:00,2393.233163865225,0.1956947162426559,2397.916594714276,4.683430849051092
BCDA,2025-04-28 09:45:00-04:00,2025-04-30 09:30:00-04:00,2386.6276902275513,29.02407039214856,3079.324191037705,692.6965008101538
KDOZF,2025-04-29 09:45:00-04:00,2025-05-01 09:30:00-04:00,2386.6276902275513,0.0,2386.6276902275513,0.0
IRIX,2025-04-29 09:45:00-04:00,2025-05-01 09:30:00-04:00,2386.6276902275513,-5.46875,2256.108988418232,-130.51870180931928
BLNE,2025-04-29 09:45:00-04:00,2025-05-01 09:30:00-04:00,2386.6276902275513,0.0,2386.6276902275513,0.0
MNTR,2025-05-01 10:26:24-04:00,2025-05-06 09:30:00-04:00,2480.323990061024,0.9592326139088669,2504.116066704295,23.79207664327123
MNTR,2025-05-06 09:45:00-04:00,2025-05-08 09:30:00-04:00,2484.289336168236,4.27553444180524,2590.5059823702036,106.2166462019677
BLNE,2025-05-07 09:45:00-04:00,2025-05-09 09:30:00-04:00,2484.289336168236,9.774436090225546,2727.1146096282887,242.8252734600528
NEO,2025-05-07 09:45:00-04:00,2025-05-09 09:30:00-04:00,2484.289336168236,3.2494021662681227,2565.0138876740543,80.72455150581845
OGN,2025-05-07 12:24:34-04:00,2025-05-09 09:30:00-04:00,2484.2893361682354,4.417670682730912,2594.03705784635,109.74772167811443
DAIO,2025-05-08 09:45:00-04:00,2025-05-12 09:30:00-04:00,2501.99211053523,5.250123823675068,2633.349794396911,131.35768386168093
NKGN,2025-05-08 09:45:00-04:00,2025-05-12 09:30:00-04:00,2501.99211053523,10.479041916167663,2764.176912537425,262.18480200219483
AIRS,2025-05-08 09:45:00-04:00,2025-05-12 09:30:00-04:00,2501.99211053523,17.132867132867148,2930.6550945080494,428.66298397281935
HCWB,2025-05-12 09:45:00-04:00,2025-05-14 09:30:00-04:00,2711.24261328201,63.19733555370526,4424.675705272889,1713.433091990879
RYES,2025-05-13 09:45:00-04:00,2025-05-15 09:30:00-04:00,2711.2426132820106,16.883116883116877,3168.984872667285,457.74225938527434
CVRX,2025-05-13 09:45:00-04:00,2025-05-15 09:30:00-04:00,2711.2426132820106,8.474576271186463,2941.0089364415035,229.7663231594929
ASPN,2025-05-13 09:45:00-04:00,2025-05-15 09:30:00-04:00,2711.24261328201,0.8086253369272267,2733.1664079985762,21.923794716566135
LTRX,2025-05-14 09:45:00-04:00,2025-05-16 09:30:00-04:00,2996.81479528049,7.441860465116279,3219.8335707432243,223.01877546273408
INNV,2025-05-14 09:45:00-04:00,2025-05-16 09:30:00-04:00,2996.81479528049,5.499999999999994,3161.639609020917,164.82481374042663
DCGO,2025-05-15 09:45:00-04:00,2025-05-19 09:30:00-04:00,3115.0535248240453,2.8169014084507005,3202.801511438807,87.74798661476188
LPRO,2025-05-15 09:45:00-04:00,2025-05-19 09:30:00-04:00,3115.0535248240453,5.767727817433421,3294.721333503262,179.6678086792167
NNBR,2025-05-15 09:45:00-04:00,2025-05-19 09:30:00-04:00,3115.0535248240453,7.407407407407396,3345.7982303665667,230.7447055425214
APUS,2025-05-16 09:45:00-04:00,2025-05-20 09:30:00-04:00,3179.694123024572,0.005525167136299913,3179.8698064392925,0.17568341472042448
MYO,2025-05-16 09:45:00-04:00,2025-05-20 09:30:00-04:00,3179.694123024572,-2.3255813953488413,3105.747748070512,-73.94637495406005
ADV,2025-05-16 09:45:00-04:00,2025-05-20 09:30:00-04:00,3179.694123024572,-3.200000000000003,3077.9439110877856,-101.7502119367864
IOVA,2025-05-19 09:45:00-04:00,2025-05-21 09:30:00-04:00,3262.720873163989,9.734513274336276,3580.3308696666777,317.6099965026888
SNRG,2025-05-19 09:45:00-04:00,2025-05-21 09:30:00-04:00,3262.7208731639885,-10.723404255319158,2912.846124211935,-349.8747489520533
PLUG,2025-05-19 09:45:00-04:00,2025-05-21 09:30:00-04:00,3262.720873163989,2.1727884117951346,3333.612894205317,70.89202104132801
VXRT,2025-05-20 09:45:00-04:00,2025-05-22 09:30:00-04:00,3233.4673892513006,-6.026557711950964,3038.600610940957,-194.86677831034376
SNDX,2025-05-20 09:45:00-04:00,2025-05-22 09:30:00-04:00,3145.706937513239,-0.19120458891014325,3139.692201495049,-6.0147360181899785
OXBR,2025-05-20 09:45:00-04:00,2025-05-22 09:30:00-04:00,3233.4673892513006,-10.351297821328053,2898.7615498343775,-334.705839416923
RLMD,2025-05-21 09:45:00-04:00,2025-05-23 09:30:00-04:00,3239.9052673499614,0.8885850991114053,3268.6945827809586,28.78931543099725
GREE,2025-05-21 09:45:00-04:00,2025-05-23 09:30:00-04:00,3239.9052673499614,15.980276408083881,3757.6510844325544,517.745817082593
VFF,2025-05-21 09:45:00-04:00,2025-05-23 09:30:00-04:00,3239.9052673499614,14.018691588785037,3694.097594548554,454.19232719859247
ZOMDF,2025-05-22 09:45:00-04:00,2025-05-27 09:30:00-04:00,3150.6407083923855,-4.255319148936176,3016.570891013986,-134.06981737839942
BLMH,2025-05-22 09:45:00-04:00,2025-05-27 09:30:00-04:00,3150.6407083923855,-2.6666666666666727,3066.623622835255,-84.01708555713049
