ticker,entry_time,exit_time,invested_eur,ret_pct,proceeds_eur,pnl_eur
MEI,2025-03-12 09:45:00-04:00,2025-03-14 09:30:00-04:00,2500.0,-5.287009063444115,2367.824773413897,-132.17522658610278
FNKO,2025-03-13 09:45:00-04:00,2025-03-17 09:30:00-04:00,2500.0,-9.161793372319693,2270.9551656920075,-229.04483430799246
NXL,2025-03-14 09:45:00-04:00,2025-03-18 09:30:00-04:00,2466.956193353474,15.458937198067657,2848.3214019878283,381.3652086343541
CRBU,2025-03-17 09:45:00-04:00,2025-03-19 09:30:00-04:00,2409.6949847764763,-6.689320388349518,2248.5027668627877,-161.19221791368864
RDW,2025-03-18 09:45:00-04:00,2025-03-20 09:30:00-04:00,2505.0362869350647,2.63876251137396,2571.1382453710216,66.10195843595693
BTMD,2025-03-19 09:45:00-04:00,2025-03-21 09:30:00-04:00,2464.7382324566424,-2.8301886792452824,2394.981490028624,-69.75674242801824
HFFG,2025-03-20 09:45:00-04:00,2025-03-24 09:30:00-04:00,2481.2637220656316,19.999999999999996,2977.5164664787576,496.25274441312604
BLNE,2025-03-21 09:45:00-04:00,2025-03-25 09:30:00-04:00,2463.8245364586273,-26.5934065934066,1808.609659730069,-655.2148767285582
NAUT,2025-03-24 09:45:00-04:00,2025-03-26 09:30:00-04:00,2587.8877225619085,-11.163754811963267,2298.9822824061966,-288.90544015571186
MODD,2025-03-25 09:45:00-04:00,2025-03-27 09:30:00-04:00,2424.084003379769,-4.166666666666674,2323.0805032389453,-101.00350014082369
BMNM,2025-03-26 09:45:00-04:00,2025-03-31 09:30:00-04:00,2351.857643340841,1.5037593984962516,2387.2239236918317,35.366280350990564
VNRX,2025-03-27 09:45:00-04:00,2025-03-31 09:30:00-04:00,2326.6067683056353,-4.253409906676254,2227.6466455331233,-98.96012277251202
TOI,2025-03-31 09:45:00-04:00,2025-04-02 09:30:00-04:00,2310.708307700255,2.4390243902439046,2367.067046912456,56.35873921220127
GOVX,2025-04-01 09:45:00-04:00,2025-04-03 09:30:00-04:00,2310.708307700255,4.716981132075482,2419.7039825917764,108.9956748915215
ALUR,2025-04-02 09:45:00-04:00,2025-04-04 09:30:00-04:00,2324.797992503305,-3.7735849056603765,2237.069766371105,-87.72822613220023
ADMQ,2025-04-04 09:45:00-04:00,2025-04-08 09:30:00-04:00,2330.1148546931354,24.666666666666682,2904.876518850776,574.7616641576406
BCDA,2025-04-07 09:45:00-04:00,2025-04-09 09:30:00-04:00,2330.1148546931354,5.789473684210522,2465.016241017475,134.90138632433946
NMTC,2025-04-08 09:45:00-04:00,2025-04-10 09:30:00-04:00,2473.8052707325455,-2.6081286676809423,2409.285246283968,-64.52002444857771
PEPG,2025-04-09 09:45:00-04:00,2025-04-11 09:30:00-04:00,2507.5306173136305,16.98880976602237,2933.53022371381,425.99960640017935
CTTH,2025-04-10 10:03:55-04:00,2025-04-15 09:30:00-04:00,2491.400611201486,13.508771929824537,2827.958237626949,336.55762642546324
RNXT,2025-04-11 09:45:00-04:00,2025-04-15 09:30:00-04:00,2597.9005128015306,9.63855421686748,2848.3005622281844,250.40004942665382
HUMA,2025-04-14 09:45:00-04:00,2025-04-16 09:30:00-04:00,2597.9005128015306,3.703703703703698,2694.119050312698,96.2185375111676
BCDA,2025-04-15 09:45:00-04:00,2025-04-17 09:30:00-04:00,2744.63993176456,-6.898430149061552,2555.3028632285314,-189.3370685360287
LCGMF,2025-04-22 09:45:00-04:00,2025-04-24 09:30:00-04:00,2721.3602990083446,7.692307692307687,2930.695706624371,209.33540761602626
COSM,2025-04-23 10:58:56-04:00,2025-04-25 09:30:00-04:00,2721.3602990083446,-0.4635276896804097,2708.7460404864714,-12.614258521873126
BCDA,2025-04-28 09:45:00-04:00,2025-04-30 09:30:00-04:00,2770.5405862818825,29.02407039214856,3574.6642362873813,804.1236500054988
KDOZF,2025-04-29 09:45:00-04:00,2025-05-01 09:30:00-04:00,2770.5405862818825,0.0,2770.5405862818825,0.0
MNTR,2025-05-01 10:26:24-04:00,2025-05-06 09:30:00-04:00,2971.571498783257,0.9592326139088669,3000.0757817452068,28.504282961949684
MNTR,2025-05-06 09:45:00-04:00,2025-05-08 09:30:00-04:00,2978.6975695237443,4.27553444180524,3106.0528100259476,127.35524050220329
BLNE,2025-05-07 09:45:00-04:00,2025-05-09 09:30:00-04:00,2978.6975695237443,9.774436090225546,3269.8484597779443,291.1508902542
NKGN,2025-05-08 09:45:00-04:00,2025-05-12 09:30:00-04:00,3010.5363796492948,10.479041916167663,3326.011748774221,315.47536912492615
HCWB,2025-05-12 09:45:00-04:00,2025-05-14 09:30:00-04:00,3162.1929444940765,63.19733555370526,5160.614630481591,1998.4216859875146
RYES,2025-05-13 09:45:00-04:00,2025-05-15 09:30:00-04:00,3162.1929444940765,16.883116883116877,3696.0696753826865,533.8767308886099
LTRX,2025-05-14 09:45:00-04:00,2025-05-16 09:30:00-04:00,3661.798365990955,7.441860465116279,3934.30429090191,272.50592491095495
LPRO,2025-05-15 09:45:00-04:00,2025-05-19 09:30:00-04:00,3795.2675487131078,5.767727817433421,4014.168250866257,218.90070215314927
APUS,2025-05-16 09:45:00-04:00,2025-05-20 09:30:00-04:00,3863.3940299408464,0.005525167136299913,3863.6074889181345,0.21345897728815544
PLUG,2025-05-19 09:45:00-04:00,2025-05-21 09:30:00-04:00,3918.1192054791336,2.1727884117951346,4003.2516455361038,85.13244005697015
OXBR,2025-05-20 09:45:00-04:00,2025-05-22 09:30:00-04:00,3918.1725702234558,-10.351297821328053,3512.5908583260416,-405.58171189741415
VFF,2025-05-21 09:45:00-04:00,2025-05-23 09:30:00-04:00,3939.4556802376983,14.018691588785037,4491.715822327094,552.2601420893961
ZOMDF,2025-05-22 09:45:00-04:00,2025-05-27 09:30:00-04:00,3838.0602522633444,-4.255319148936176,3674.7385394010744,-163.32171286227003
BCDA,2025-05-23 09:45:00-04:00,2025-05-28 09:30:00-04:00,3976.125287785694,7.253886010362698,4264.548883790874,288.4235960051801
XRX,2025-05-27 09:45:00-04:00,2025-05-29 09:30:00-04:00,3935.2948595701264,-0.6198283075588118,3910.9027880446038,-24.392071525522624
LBSR,2025-05-28 09:45:00-04:00,2025-05-30 09:30:00-04:00,4007.4007585714216,3.658536585365857,4154.012981445986,146.6122228745644
GMGI,2025-05-29 09:45:00-04:00,2025-06-02 09:30:00-04:00,4001.302740690041,6.552706552706566,4263.496367572865,262.193626882824
CWBHF,2025-05-30 12:50:03-04:00,2025-06-03 09:30:00-04:00,4037.9557964086816,8.69565217391306,4389.082387400742,351.1265909920603
EHTH,2025-06-02 09:45:00-04:00,2025-06-04 09:30:00-04:00,4103.504203129388,7.038834951456319,4392.343091213738,288.8388880843504
NAUT,2025-06-03 09:45:00-04:00,2025-06-05 09:30:00-04:00,4191.2858508774025,9.341186138885082,4582.8016638206145,391.51581294321204
CTKB,2025-06-04 09:45:00-04:00,2025-06-06 09:30:00-04:00,4263.49557289849,9.025624285947442,4648.30266475631,384.8070918578205
IMUX,2025-06-05 09:45:00-04:00,2025-06-09 09:30:00-04:00,4361.374526134293,7.6398004725649615,4694.574837792228,333.20031165793534
IMUX,2025-06-09 09:45:00-04:00,2025-06-11 09:30:00-04:00,4540.876377013232,10.96814490943161,5038.9262782021915,498.04990118895967
BARK,2025-06-10 09:45:00-04:00,2025-06-12 09:30:00-04:00,4540.876377013232,-7.524169819251791,4199.213127124468,-341.66324988876386
CNTX,2025-06-11 09:45:00-04:00,2025-06-13 09:30:00-04:00,4665.3888523104715,-11.983760324793503,4106.29983402995,-559.0890182805215
SLNH,2025-06-13 09:45:00-04:00,2025-06-17 09:30:00-04:00,4440.20078526815,-0.3953220227310039,4422.64769371051,-17.553091557640073
BLNE,2025-06-17 09:45:00-04:00,2025-06-20 09:30:00-04:00,4435.81251237874,8.955223880596996,4833.049453785791,397.23694140705084
GPUS,2025-06-18 09:45:00-04:00,2025-06-23 09:30:00-04:00,4435.81251237874,-9.253731343283588,4025.3343395914535,-410.4781727872869
IMRX,2025-06-20 09:45:00-04:00,2025-06-24 09:30:00-04:00,4535.121747730504,-13.265306122448983,3933.5239648682937,-601.5977828622099
AKTX,2025-06-23 09:45:00-04:00,2025-06-25 09:30:00-04:00,4432.502204533682,4.424778761061954,4628.630620663491,196.128416129809
MBRX,2025-06-24 09:45:00-04:00,2025-06-26 09:30:00-04:00,4282.10275881813,2.2168340838240486,4377.02987227998,94.92711346185024
LIVE,2025-06-26 09:45:00-04:00,2025-06-30 09:30:00-04:00,4354.866641216045,59.9063231850117,6963.7071255791925,2608.840484363148
NLST,2025-06-27 09:45:00-04:00,2025-07-01 09:30:00-04:00,4354.866641216045,5.288888888888876,4585.190699129248,230.32405791320343
CTTH,2025-06-30 09:45:00-04:00,2025-07-03 09:30:00-04:00,5007.076762306831,15.555555555555545,5785.955369776782,778.878607469951
JUNS,2025-07-02 09:45:00-04:00,2025-07-07 09:30:00-04:00,5064.657776785132,43.49775784753365,7267.67035233741,2203.0125755522777
CLRB,2025-07-03 09:45:00-04:00,2025-07-08 09:30:00-04:00,5259.37742865262,-6.760847628657918,4903.79893448539,-355.57849416723
CALC,2025-07-16 09:45:00-04:00,2025-07-18 09:30:00-04:00,5721.235948998881,26.143024618991806,7216.940071656269,1495.7041226573874
SSGC,2025-07-17 09:45:00-04:00,2025-07-21 09:30:00-04:00,5721.235948998881,6.000000000000005,6064.510105938814,343.27415693993316
MRAI,2025-07-22 09:45:00-04:00,2025-07-24 09:30:00-04:00,6180.980518898211,-3.6231884057970842,5957.031949372915,-223.94856952529608
XAIR,2025-07-24 09:45:00-04:00,2025-07-28 09:30:00-04:00,6124.993376516887,-6.3953488372092915,5733.278683832668,-391.7146926842188
RMCF,2025-07-25 09:45:00-04:00,2025-07-29 09:30:00-04:00,6124.993376516887,1.0584543375352196,6189.823634584375,64.8302580674881
LOOP,2025-07-28 09:45:00-04:00,2025-07-30 09:30:00-04:00,6027.064703345833,-4.133846247786521,5777.915115254905,-249.14958809092786
LEXX,2025-07-30 11:49:10-04:00,2025-08-01 09:30:00-04:00,5980.984870839973,-3.9735099337748325,5743.329842859577,-237.65502798039597
