horizon,model,r2,mae,rmse,dir_acc,top_decile_mean,bottom_decile_mean,decile_spread
3,StackElasticNetPredPlusAllRaw,0.01702328404456821,1.7473445890163513,2.577225236358618,0.5180623973727422,1.4680422563734943,0.14691995872981922,1.321122297643675
3,StackElasticNetPredOnly,0.016252239079003195,1.7432480366212777,2.5782358233764624,0.527504105090312,1.3929674658755813,-0.332306094649021,1.7252735605246023
3,OOFWeighted4,0.016280282300126236,1.7455509404920104,2.578199074854407,0.5336617405582923,1.367728576426832,-0.22853177892660775,1.5962603553534398
3,StackHGBRPredPlusAllRaw,0.0059057559618698185,1.7537421416876864,2.5917585479678444,0.5316091954022989,1.309560681402661,-0.23686313397751266,1.5464238153801737
3,EqualWeight4,0.01851148017966553,1.7409474327626642,2.5752735780186913,0.5365353037766831,1.2761270575582562,-0.1039873497031038,1.38011440726136
3,StackHGBRPredOnly,-0.014085700561353054,1.7751774153342823,2.6176892494965838,0.5365353037766831,0.999905583997058,0.32865347591318955,0.6712521080838685
