event_key,ticker,trade_date,buy_price,pred_mean4,estimated_decile_score,prev_close_day,prev_close,trade_open,overnight_gap_pct,buy_open_slippage_pct,tplus2_close_day,tplus2_close,return_from_buyprice_to_tplus2_close_pct
FUBO|2023-03-22,FUBO,2023-03-22,1.07,1.3573095310284398,0.9750497252059688,2023-03-21,1.26,1.29,2.3809523809523725,-17.05426356589147,2023-03-24,1.12,4.672897196261694
PURE|2023-03-22,PURE,2023-03-22,0.1301,0.9150164195416124,0.9402810629339236,2023-03-21,0.13,0.13,0.0,0.07692307692306333,2023-03-27,0.1325,1.844734819369731
CVAT|2023-03-23,CVAT,2023-03-23,0.01,0.9340889840673794,0.941905137673076,2023-03-22,0.01392,0.0129,-7.3275862068965525,-22.480620155038757,2023-03-27,0.012,19.999999999999996
NGLD|2023-03-24,NGLD,2023-03-24,1.272,1.5514711964739278,0.9816442255138104,2023-03-23,1.13,1.1,-2.65486725663715,15.636363636363626,2023-03-28,1.2,-5.660377358490576
BCAB|2023-03-29,BCAB,2023-03-29,2.71,0.6787821513516408,0.8889976074843515,2023-03-28,2.35,2.37,0.8510638297872353,14.345991561181437,2023-03-31,2.68,-1.1070110701106972
PL|2023-04-03,PL,2023-04-03,4.0899,0.7501086211967368,0.9083372706427216,2023-03-31,3.93,3.91,-0.5089058524173073,4.601023017902817,2023-04-05,3.66,-10.51125944399618
ZDPY|2023-04-03,ZDPY,2023-04-03,0.7118,0.976797679908323,0.9457179436307204,2023-03-31,0.729925,0.73,0.010275028256323537,-2.493150684931511,2023-04-05,0.7125,0.09834223096376604
SKLZ|2023-04-05,SKLZ,2023-04-05,11.856,0.6332928873888394,0.8767276869864861,2023-04-04,11.71,11.998,2.4594363791631046,-1.183530588431403,2023-04-10,13.8,16.396761133603242
PCSA|2023-04-11,PCSA,2023-04-11,265.05,0.7287713918438493,0.9030204096853676,2023-04-10,250.1,262.6,4.998000799680136,0.9329779131759253,2023-04-13,235.0,-11.337483493680445
WULF|2023-04-11,WULF,2023-04-11,1.415,1.0173603883247382,0.9502417872778642,2023-04-10,1.16,1.22,5.1724137931034475,15.983606557377051,2023-04-13,1.52,7.420494699646651
MAIA|2023-04-27,MAIA,2023-04-27,2.485,0.6857382921506803,0.8910175340540761,2023-04-26,2.25,2.23,-0.8888888888888946,11.434977578475337,2023-05-01,2.65,6.639839034205242
CNDT|2023-05-05,CNDT,2023-05-05,2.975,0.6751831665732745,0.8879059568873651,2023-05-04,2.74,2.78,1.4598540145985162,7.014388489208634,2023-05-09,2.93,-1.5126050420168013
ESPR|2023-05-09,ESPR,2023-05-09,1.572,1.056817876038833,0.9539007746848652,2023-05-08,1.35,1.4,3.703703703703698,12.285714285714299,2023-05-11,1.49,-5.216284987277353
ADV|2023-05-12,ADV,2023-05-12,1.7309,0.6558846769379888,0.8828025110317624,2023-05-11,1.44,1.42,-1.388888888888895,21.894366197183103,2023-05-16,1.64,-5.251603212201761
CXDO|2023-05-12,CXDO,2023-05-12,1.39,0.8509216527469642,0.9304940960216608,2023-05-11,1.4961,1.45,-3.081344829891053,-4.137931034482767,2023-05-16,1.51,8.63309352517987
RAIL|2023-05-12,RAIL,2023-05-12,2.95,0.6150931785369976,0.8715909239731806,2023-05-11,2.65,2.63,-0.7547169811320753,12.167300380228152,2023-05-16,2.97,0.6779661016949268
ADV|2023-05-15,ADV,2023-05-15,1.875,0.8163534165257351,0.9243756100183992,2023-05-12,1.41,1.39,-1.4184397163120588,34.89208633093526,2023-05-17,1.77,-5.599999999999994
SLQT|2023-05-16,SLQT,2023-05-16,1.5692,1.8927665364753763,0.988102958114438,2023-05-15,1.2,1.23,2.5000000000000133,27.57723577235771,2023-05-18,2.06,31.2770838643895
TSHA|2023-05-16,TSHA,2023-05-16,0.7501,1.3768732787312885,0.9757571179670363,2023-05-15,0.6931,0.7,0.9955273409320231,7.157142857142862,2023-05-18,0.7,-6.679109452073062
TSSI|2023-05-16,TSSI,2023-05-16,0.4349,0.9815616433247286,0.9462554057762836,2023-05-15,0.2999,0.2999,0.0,45.01500500166722,2023-05-19,0.43582,0.2115428834214672
LRMR|2023-05-17,LRMR,2023-05-17,3.7,0.6794785737028574,0.889208847576288,2023-05-16,3.65,3.74,2.465753424657535,-1.0695187165775444,2023-05-19,3.66,-1.0810810810810811
RPID|2023-05-17,RPID,2023-05-17,0.947,1.4072746906690032,0.976856382742765,2023-05-16,0.901,0.901,0.0,5.105438401775797,2023-05-19,1.07,12.988384371700112
FLNT|2023-05-18,FLNT,2023-05-18,3.8634,0.7479470232806312,0.9078176072900888,2023-05-17,3.7494,3.78,0.8161305808929376,2.206349206349212,2023-05-22,3.8106,-1.3666718434539482
VHC|2023-05-18,VHC,2023-05-18,8.312,0.7118720356180219,0.8984096007703973,2023-05-17,8.572,8.526,-0.5366308912739037,-2.5099695050433968,2023-05-22,8.222,-1.0827718960538912
GTEC|2023-05-22,GTEC,2023-05-22,1.69,0.8181515326754206,0.9247994284852166,2023-05-19,1.45,1.44,-0.6896551724137945,17.361111111111114,2023-05-24,1.83,8.284023668639051
LFT|2023-05-22,LFT,2023-05-22,1.8493,0.7933740309218682,0.9188944507235068,2023-05-19,1.83,1.85,1.0928961748633892,-0.037837837837850774,2023-05-24,1.84,-0.5028929865354415
AREC|2023-05-23,AREC,2023-05-23,1.54,0.6193906773056208,0.8727341196153927,2023-05-22,1.56,1.55,-0.6410256410256387,-0.6451612903225823,2023-05-25,1.51,-1.9480519480519543
HNST|2023-05-23,HNST,2023-05-23,1.495,0.6761478384156386,0.8881985629019676,2023-05-22,1.59,1.59,0.0,-5.974842767295597,2023-05-25,1.49,-0.33444816053512794
CDE|2023-05-24,CDE,2023-05-24,3.01,0.6185757538783073,0.8725173384221918,2023-05-23,3.31,3.29,-0.6042296072507614,-8.510638297872353,2023-05-26,2.99,-0.6644518272425071
BMNM|2023-05-25,BMNM,2023-05-25,0.77,0.7938317896311964,0.9190090723966708,2023-05-24,0.8,0.8945,11.812499999999982,-13.918390162101723,2023-05-30,1.0,29.87012987012987
ABCP|2023-05-26,ABCP,2023-05-26,0.1182,1.4571442808945805,0.9786595846475749,2023-05-24,0.1,0.0875,-12.50000000000001,35.085714285714296,2023-05-31,0.119,0.6768189509306133
LFMD|2023-05-26,LFMD,2023-05-26,2.11,0.6261669852552278,0.8745367136672718,2023-05-25,2.17,2.14,-1.3824884792626668,-1.4018691588785215,2023-05-31,1.95,-7.5829383886255926
WRAP|2023-05-26,WRAP,2023-05-26,1.07,0.7644938119404461,0.9117957468236304,2023-05-25,1.05,1.02,-2.857142857142858,4.90196078431373,2023-05-31,1.07,0.0
ISPC|2023-05-31,ISPC,2023-05-31,28.4,0.6167510374072863,0.8720319379531623,2023-05-30,24.2,25.0,3.3057851239669533,13.59999999999999,2023-06-02,26.8,-5.633802816901401
SBIG|2023-05-31,SBIG,2023-05-31,0.375,1.447222229982324,0.9783008196963556,2023-05-30,0.3104,0.3104,0.0,20.811855670103085,2023-06-02,0.3699,-1.3599999999999945
