decile_score_threshold,raw_pred_mean4_cutoff,val_n_trades,val_return_pct,val_max_drawdown_pct,val_win_rate_pct,val_mean_trade_ret_pct,val_std_trade_ret_pct,val_sharpe_trade,val_sortino_trade,val_cvar5_trade_ret_pct,val_objective_val,test_n_trades,test_return_pct,test_max_drawdown_pct,test_win_rate_pct,test_mean_trade_ret_pct,test_std_trade_ret_pct,test_sharpe_trade,test_sortino_trade,test_cvar5_trade_ret_pct,test_objective_val
0.275,0.10241987972016729,578,391.14931129500803,-18.852274228542086,52.94117647058824,1.296077464143214,7.149580531462293,0.1812802105577695,0.35460526972088807,-12.21716332082074,381.723174180737,570,383.08531576141877,-16.461550443326843,50.70175438596492,1.3261854248475333,7.55781282184426,0.17547211820521338,0.36000595387658313,-12.55659051425866,374.85454053975536
0.28,0.10984648692689601,583,404.28380933509845,-18.852274228542043,53.34476843910806,1.2550413965128435,7.0535704656604885,0.17792994379553886,0.34327252681534953,-12.112856906803897,394.85767222082745,570,383.08531576141877,-16.461550443326843,50.70175438596492,1.3261854248475333,7.55781282184426,0.17547211820521338,0.36000595387658313,-12.55659051425866,374.85454053975536
0.285,0.11618472547157996,583,404.28380933509845,-18.852274228542043,53.17324185248714,1.2446524236481677,7.051824212862723,0.17650077286071414,0.34051321212943453,-12.112856906803897,394.85767222082745,573,362.5455003845385,-16.461550443326843,50.959860383944154,1.3091801142758823,7.553757628711213,0.17331508086780495,0.35411524276367795,-12.55659051425866,354.3147251628751
0.29,0.12388966055074374,589,398.55416517268924,-20.45676942788992,52.63157894736842,1.2727070585476845,7.142853463136999,0.17817907998755683,0.3475767578217944,-12.210879426204029,388.3257804587443,573,362.5455003845385,-16.461550443326843,50.959860383944154,1.3091801142758823,7.553757628711213,0.17331508086780495,0.35411524276367795,-12.55659051425866,354.3147251628751
0.295,0.1319743122155658,589,398.55416517268924,-20.45676942788992,52.63157894736842,1.2727070585476845,7.142853463136999,0.17817907998755683,0.3475767578217944,-12.210879426204029,388.3257804587443,573,362.5455003845385,-16.461550443326843,50.959860383944154,1.3091801142758823,7.553757628711213,0.17331508086780495,0.35411524276367795,-12.55659051425866,354.3147251628751
0.3,0.13842578499767053,589,398.55416517268924,-20.45676942788992,52.63157894736842,1.2727070585476845,7.142853463136999,0.17817907998755683,0.3475767578217944,-12.210879426204029,388.3257804587443,581,387.9191551908728,-16.461550443326843,50.602409638554214,1.3154260154324748,7.58771975290602,0.1733624933800013,0.35709815531473815,-12.491666628456365,379.6883799692094
0.305,0.14521238283800847,587,406.64601236177776,-20.45676942788994,53.15161839863713,1.2253207750983082,7.032376540303476,0.17423992701127897,0.3363528993609412,-12.112856906803897,396.4176276478328,581,387.9191551908728,-16.461550443326843,50.602409638554214,1.3154260154324748,7.58771975290602,0.1733624933800013,0.35709815531473815,-12.491666628456365,379.6883799692094
0.31,0.15216843422900522,587,406.64601236177776,-20.45676942788994,53.15161839863713,1.2253207750983082,7.032376540303476,0.17423992701127897,0.3363528993609412,-12.112856906803897,396.4176276478328,586,382.09314940409564,-16.461550443326843,50.51194539249146,1.2825476071409099,7.586585099106147,0.16905466562182503,0.34723624073693077,-12.491666628456365,373.86237418243223
0.315,0.15931814311090414,587,406.64601236177776,-20.45676942788994,53.15161839863713,1.2253207750983082,7.032376540303476,0.17423992701127897,0.3363528993609412,-12.112856906803897,396.4176276478328,586,382.09314940409564,-16.461550443326843,50.51194539249146,1.2825476071409099,7.586585099106147,0.16905466562182503,0.34723624073693077,-12.491666628456365,373.86237418243223
0.32,0.16698408871791606,580,386.3452805969214,-23.20022149043647,52.93103448275862,1.1936185033876479,7.096212158008074,0.16820501935538237,0.3227571560556298,-12.41348669165018,374.74516985170317,586,382.09314940409564,-16.461550443326843,50.51194539249146,1.2825476071409099,7.586585099106147,0.16905466562182503,0.34723624073693077,-12.491666628456365,373.86237418243223
0.325,0.17288260640297984,578,364.5902186023731,-26.635607849264687,52.7681660899654,1.1751618092384344,7.122392607393242,0.16499537079977641,0.31545695300643917,-12.48293145503494,351.27241467774076,582,358.9250023608285,-16.461550443326868,50.171821305841924,1.2543134271603957,7.56400472942457,0.1658266317947976,0.34023714495068563,-12.435157207008695,350.6942271391651
0.33,0.1798618098186602,578,364.5902186023731,-26.635607849264687,52.7681660899654,1.1751618092384344,7.122392607393242,0.16499537079977641,0.31545695300643917,-12.48293145503494,351.27241467774076,582,358.9250023608285,-16.461550443326868,50.171821305841924,1.2543134271603957,7.56400472942457,0.1658266317947976,0.34023714495068563,-12.435157207008695,350.6942271391651
0.335,0.18631626665389656,578,364.5902186023731,-26.635607849264687,52.7681660899654,1.1751618092384344,7.122392607393242,0.16499537079977641,0.31545695300643917,-12.48293145503494,351.27241467774076,582,358.9250023608285,-16.461550443326868,50.171821305841924,1.2543134271603957,7.56400472942457,0.1658266317947976,0.34023714495068563,-12.435157207008695,350.6942271391651
0.34,0.1932489574696526,578,364.5902186023731,-26.635607849264687,52.7681660899654,1.1751618092384344,7.122392607393242,0.16499537079977641,0.31545695300643917,-12.48293145503494,351.27241467774076,582,358.9250023608285,-16.461550443326868,50.171821305841924,1.2543134271603957,7.56400472942457,0.1658266317947976,0.34023714495068563,-12.435157207008695,350.6942271391651
0.345,0.19936515998981885,582,370.92779156776015,-26.174903378846192,53.09278350515464,1.1971293305374726,7.111251363589301,0.16834299187720442,0.32183789602981083,-12.365669712820154,357.84033987833703,582,358.9250023608285,-16.461550443326868,50.171821305841924,1.2543134271603957,7.56400472942457,0.1658266317947976,0.34023714495068563,-12.435157207008695,350.6942271391651
